Content,Date
"UPDATE as of October 2023: this place is definitely tired and run down. It makes me sad because we have been here a few times and have the best memories, but clearly the new management is not maintaining the Disney quality we loved. The staff was rude!!! Rude!! At Disney. They were annoyed and just fed up, understandable. It is so packed you cannot move, or breathe. Everyone is so angry, so overwhelmed, this has some how become the most miserable place on earth now. It is the absolute worst. The lines are 2 hours long, or you pay for lightning pass and it doesn’t matter because the coolest rides don’t accept lightning passes. We waited in line 50 mins for  radiator springs racers and they shut them down, out of order. Too bad so sad, they refused to offer child swap or single rider, it was so strange but the staff is clearly miserable. Lines too long, it doesn’t matter what you need, food, shopping, desserts, restrooms, 30-40 mins line. There was a line to use the baby center 😒. Extremely disorganized extremely disappointed. We went day 1 hopper, left early HERE IS THE KICKER!!! Prices keep going up and they no longer do fireworks Mon-Thursday. We got none, our second day we showed up at noon, we were suffocating with the lines and crowds and ran out of there at 5 pm, it felt so good and liberating to leave, even seeing our money go down the drain. You can’t pay us to go back. Never againOriginal: We love this place!!! It is definitely the happiest place with the friendliest staff, best service and always stands above all other theme parks for that. We love it we miss it all the time.",2023-01-03
"Honestly, this place is the biggest scam. Do not buy the pass it is a waste of money because most days are blocked out anyways. Even when the days are not blocked out the park is always over-crowded and everything is overpriced. I made a reservation and it did not process and I was not notified of this. I found out my reservation didn't go through by checking randomly and when I tried to re-reserve the date it was blocked out. I called customer service and was on hold hearing nothing but Disney advertisements for 30+ minutes. I asked if there was anything they could do to help me because I had reserved the date to go with a group of my friends. They offered zero help and basically just said oh well. I then politely asked to speak to a supervisor and they put me on hold for 15+ minutes. They answered in a rude tone to say, ""Is this your mom's account?"" I said yes. They rudely said, ""We cannot speak with you because you are a minor."" I told them I am not a minor. Then they again rudely said, ""You just verified your age, have a magical night."" Then hung up the phone. I'd like to mention I was being extremely polite the entire phone call because I know that people won't help you if you start talking rude and entitled. I cannot believe the customer service honestly. I've never written a review before this is my first and take my advice...DO NOT BUY A PASS!",2023-01-07
"We had a magical day October 12.  The cast members were so kind and helpful. We parked in the Toy Story Parking Lot and rode the Disney bus to the park. You have to fold strollers before getting on the bus. Arrive before park opening because they let people go through security/scan in turnstiles, then they hold people in front of the castle until rope drop to enter the various lands. There were quite a few rides closed for refurbishment so that is my reasoning for 4 instead of 5 stars (Space Mountain, Splash Mountain soon to be Tiana’s Bayou, Mark Twain Riverboat, Centoonial Park). I loved the  temporary re-theming of Haunted Mansion to The Nightmare Before Christmas. The cheesy garlic pretzel bread at Eidelweiss was one of our favorite snacks and the lemon curd beignets at Tianna’s were so good. The character greetings we had were with Mickey, Eeyore, Pooh, and Tigger. The characters and their cast members made those moments very special. We had lunch at Tianna’s Palace, and Tianna walked around the tables greeting guests which was a neat surprise. The Magic Happens Parade captivated my grandson, my daughter, and me. I highly recommend riding Big Thunder Mountain at night because the dimmer lighting provides more surprises with the drops/dips",2023-01-03
"""I visited Disney World previously and left with the feeling that it truly lived up to its slogan as the happiest place on earth. Disneyland, on the other hand, provided a different experience. During our visit in the last week of September, in the middle of the week, it was excessively crowded.Getting food proved challenging, as we were either told to use mobile order or faced a wait of at least 30 minutes. This setup isn't inclusive for everyone. Having additional kiosks might alleviate this issue. The restroom facilities I visited weren't designed with kids in mind. The toilet cover dispensers were installed for adult, about 5 feet high above the toilet, and the toilets themselves were too tall for children under 8 years old. The wait times for each ride were astonishingly long, and people were packed closely together.The mobile app wasn't particularly user-friendly and drained my phone battery quickly. It also operated sluggishly and caused my phone to freeze twice. There were no charging stations in the park, so we had to return to the hotel to recharge our phones.This experience left me exhausted and wonder how others could enjoy it. """,2023-01-05
"Decepcionante experiencia….He estado en muchos parques Disney y este ha sido con creces el peor junto con el universal studios de Hollywood. Fuimos un martes y largas colas (para todo), sin zonas de sombra, parkings de carritos de niños obstaculizando todos los pasos… En mi opinión es un parque que no está habilitado para el volumen de gente que recibe a diario. Recomiendo mucho más ir al de Orlando o Paris que a este. Recomiendo mucho más de hecho ir a Port Aventura o Warner Bross. MUY DECEPCIONANTE.Es la mitad de pequeño que Disneyland Paris pero acoge al doble de gente. No solo es que las colas para TODAS las atracciones Sean de más de 1 hora, es que no puedes andar ni disfrutar de las decoraciones porque literalmente la cantidad de gente que hay las tapa!!!!Es EXTREMADAMENTE CARO, para mi los parques temáticos han marcado momentos importantes en mi vida y, aunque caro, no podía dejar de venir a este. A las 12 de la mañana ya quería marcharme a casa totalmente decepcionada y asqueada.No vengas solo por ser el primero que se hizo, ni por ser California… habiendo estado en Disneyland Paris, ahorraos el mal sabor de boca que deja este.",2023-01-05
"When they say that Disneyland is the ""Happiest place on Earth"", they mean it. Disneyland is one of my favorite places in the entire world and I will never forget how much I love to be there. There is so much stuff at Disneyland that will please anyone even if you dont like Disney that much. If you love horror, vampires and monsters, go to The Haunted Mansion, if you love sci Fi and dream of what the future is like go to tommorow land, if you love star wars, go to Galaxy's Edge which takes you (not literally) to the galaxy far far away we all know and love. And if you love Disney I shouldn't even explain why you should go. It is every Disney, and Star Wars fan's paradise and everyone should visit it at least some point in there life. I just went a few weeks ago at the time of writing this and it was the most fun I've had since I've been to Wrestle Mania Hollywood in April of 2023. The food and merch is really good as well. It really is the Happiest place on Earth (well at least in my opinion). Also I love the smell of the water on Pirates of the Caribbean. If they made a deodorant or a candle that smelled like it, I would buy it ASAP.",2023-01-05
"I gave this place 5 stars back in 2018, but this time I’m giving it 1 and here is why. Dear disneyland park management why are taking so many people per day? Like seriously we went this monday 9/18/23 and it was super super super crowded! You need to limit your visitors per day to an acceptable number. Each ride would have a minimum of 45 minutes wait. You know kids have no patience they get bored after few minutes why do you torture us as parents. I mean you make lots of money anyway you dont need to have million ppl come everyday!!!!!!! It was a horrible experience and needless to say the costumer service was awful. I have some disabilities so i has to rent the electrical scooter and lots of the rides were not disable-friendly. Like you have to go and register and they would give you an estimate time to when your turn is. Also, they got so aggressive when the pride started they were sending us in a wrong direction and my scooter got stuck and my husband was far away I almost cried i was desperately in need of help. Seriously when I remember this i want to cry!I would really appreciate if my voice will be heard!",2023-01-07
"Extremely disappointed in Disneyland.  Our family spent thousands of dollars to get here. Came from several different states to enjoy the Halloween time. 2 weeks before Halloween they stop all parades. We're here on the actual day of the 100th anniversary, they've takin down all decorations. They have 100th anniversary items everywhere but act like it's no big deal. We have brought our kids up on Disney, they are know adults with with families and we all still plan a visit to a Disney every other year. On this visit we were on a ride, someone threw-up and unfortunately we were hit with spray. Not pleasant! We tried to wave down a cast member but all they were concerned about was who had actually thrown-up. When we were finished with the ride we told the team they may want to wipe down our cart as well. The other complaint I have - my kids and grandkids come to see the characters however they have become very hard to find which is upsetting in another nature all together. We're OUT OF COVID. So return the parks to the way they were. This family of 12 will find it hard to return to this form of Disney.",2023-01-01
"Was super excited to travel from PA to CA with my family to experience Disneyland for the first time. We went to California adventure Saturday 9/23 and Disneyland Monday 9/25. We figured peak season would be slowing down since kids are just returning to school and one of the days we were visiting was a weekday, boy were we wrong. There were so many people in Disneyland on 9/25 I could barely get through the crowds with my sons stroller. People walking, stopping, cutting you off in every direction. We were at the park around 8:20 very shortly after they opened and was baffled by all of the people that were there. I was also confused why I had to make reservations at the park, which I presumed meant there would be limited tickets available to control crowd size. My family and I honestly just gave up and left because of how insane and  stressful the park was on a MONDAY. I don’t understand how you can call this  the “happiest place on earth” when wait lines for rides AND FOOD are over an hour. We were extremely disappointed and I honestly wished I could've gotten a refund. Ridiculous.",2023-01-07
"My experience with Aryana on September 25th at around 12:45 pm at Disneyland was beyond disappointing. She was the person in charge of the Indiana Jones line, and her behavior was nothing short of rude and unprofessional.Aryana not only displayed a complete lack of courtesy but also went to the extent of rudely instructing us to call the manager and wait, all while a stream of people passed by us. This humiliating experience made us feel like we were being treated as children who had misbehaved.Waiting on the side for a manager for 15 minutes in such a busy and exciting place like Disneyland was frustrating and embarrassing. Aryana's behavior not only ruined our experience of the park that day but also left us with a sour impression of Disneyland's customer service.Aryana's conduct was unacceptable, and it's disheartening to encounter such behavior in a place that is supposed to be all about creating magical and memorable moments for its visitors. Disneyland should strive for excellence in customer service, and experiences like this one with Aryana fall far short of that standard.",2023-01-07
"Fantastic place, first time visiting in over a decade. I highly recommend buying tickets, making the reservation, and buying the parking all in advance. If you're just going to Disneyland Park, I recommend parking in the Toy Story parking area. They have a shuttle that comes very often, and it saves you the walking (you'll be walking a lot in the park anyways). Even on a Tuesday the rides were packed and the walkways were FILLED with people. The new Star Wars attraction and the design around that area is absolutely beautiful. It looks like you're actually walking in Star Wars. They even have a life-size millennium falcon next to one of the rides. You should download the app so you can see the wait times by ride, as they update pretty often. Mid September is usually one of the least busy times of the year, and Tuesday is the least busy day of the week. Clearly it was still very packed, so be prepared. I would also recommend packing snacks and food because the food is very expensive inside. It also saves you some time ordering and waiting for food in the long lines.",2023-01-06
Was waiting for my gf while she shopped for trading pins and was told I have to move while standing in front of the store. After telling the employee I was waiting to for my gf and my feet were tired he could care less. He wouldn’t leave me alone and became aggressive. After telling them I feel like I’m being harassed and if I could please be left alone he made the situation worse.  I simply told him that I have been asked by seven different people to move from one end of Main Street to the other. Instead of just leaving me alone he calls security all because I’m standing in front of a store waiting for my gf. As I walk inside the store he follows me and tells me I have to be 5 feet in the shop and I asked again if I could be left alone. He stands in front of the door and calls security when I have done what he has asked! All this started because I was tired and wanted to rest my feet as she shopped for pins. And I never mentioned that there was another party in front of the shop and they were never told anything.,2023-01-05
"Disneyland “the most expensive” place on earth! They don’t care about making it magical anymore; it’s all about money!! If you don’t want to spend your whole day waiting in line better plan to pay extra for each ride with the genie pass too.I was a magic key holder and needed to get a pass for my toddler since they weren’t available for purchase at the time. They told me I needed “special approval” to get my toddler a magic key too. Well come to find out once it was too late, that special approval is 60 days after they turn 3, and in person at the Disney ticket counter. They were unwilling to work with me and allow my kid to get a magic key too.This last trip I was there I had a dining reservation at cafe orleans! I was so excited, my husband and I decided to share the “$50” meal. It came with a monte cristo, appetizer, and a dessert. The waiter was so rude and rolled his eyes when we said we were sharing. Such rude service for an expensive meal!",2023-01-03
"Do not bother with this place! It will take you at least 35-40 minutes just to get through security as they pick through every little insignificant thing in you bag one by one. There's no magic here, only greed and people who don't know how to direct you. Expect long wait times on most rides and being herded like cattle by the cast members, you can't stand anywhere apparently. There is overcrowding and people will push you and bump into you and don't care. And if you try and eat dinner after 8pm, goodluck because most the places are closed or only open for mobile ordering. And lastly don't expect to be leaving with any souvenirs, as all your money was spent on tickets already and most of the stuff is way overpriced. I mean $50.00 for mouse ears and $18.00 for a small bag of toffee is just ridiculous. Even if you spend the whole day here from 8am-12am you'll still only get on about a quarter of the rides, that is unless your willing to pay extra.",2023-01-07
