Content,Date
It’s a beautiful place. Most beautiful museum I been to. I went there though during early May it was really cold still and there’s times lots of walking. Wear the best shoes.,2023-01-03
Zengin ve dinine adabına uygun yaşamlarını gördük dinledik keşke şimdide aynısını yaşayabilsek şimdi sadece Avrupa özentisi bizi yavaş yavaş bitiriyor ne yazıkki,2023-01-03
Está bien pero vale una pasta y si no vas en cuanto abren es un infierno de gente.,2023-01-03
"Way too expensive for what it offers.  Also stroller unfriendly. Most of the rooms you can't enter with the stroller so you must leave it outside, the rest of the rooms have stairs.  They give guides device without headsets. Toilets dirty and smelly. If you have seen Abu Dhabi or other palaces this is a waste of time and money.",2023-01-03
J'adore,2023-01-03
"The territory is big, try allocate the whole day for visiting especial of you're planning to include Harem and St. Irene's church. Beautiful enough.Great collection of pieces of everyday life of sultans.",2023-01-03
Totally worth visiting,2023-01-03
"World wide famous place. How can it not be 5 stars.   Chilly, rainy day, 35$ pp admission, still crowded, long lines outside and inside.Every nationality in the world is here.  That is amazing as well as the site.All about the power and wealth of the Ottoman Empire.  And wow, did they have a lot of power.  It's on display here.  The gold, jewels, opulence, marble, mosaics, exotic fabrics, weapons,  Muslim artifacts (the prophets footprint, Davids sword).  Amazing.   Of and the human abuse... amazing, too.  Slaves,  sacrifices, torture, concubines.  It was all here.   At one time.  A long time ago.Generally, it is a very well organized and secure place.   Lots of workers, in uniform, some in tie and jacket, folks sweeping cleaning.   All willing to answer questions, smile. Turkish people look after their history and do it well.Complaints?  The WCs need upgrades. The line, especially women, is too long, the facility dirty and cramped.   A world-famous site, come on,  this is not the memory you want folks to leave with.Cafe is too small, not nearly enough seats.   The signage is not good.  The maps are worn out.  The legend items on the map aren't on the map.  Signs with arrows, please!  There are many buildings, and too much time was wasted trying to find them.   Rest areas: need more benches.Plan on 2-5 hours.   There's that much stuff to see.  Also, great swarms of cruise boat tourists and school kids slow things down.   Take your time and have patience, it's going to take all day anyway.Is it worth 35$ pp? Given the long lines (30 minutes, October, Monday, 10am) to get they long lines while inside to get into buildings,  most would say yes.  The lines move well, so they are tolerable.There is no need to buy tickets ahead.   You will still wait in line to get in the gate and to get into the popular buildings (palace, religious artifacts).",2023-01-03
"lengkap.. sejuk, di sekitarnya banyak burung gagak dan burung camar",2023-01-03
"If you have been to Palaces or Castles in France/Germany or in Rajasthan, India, this one is rather unspectacular and costs quite a lot in comparison (32-33€ in October 2023).The Harem is more interesting than rest of the palace but you need to buy the Palace tickets to be able to go to the Harem.The museums are alright, like any other Palace or Castle museums. You look at first few items carefully and for the rest of the museum, you would just walk through.Entry: We reached there around 9:30 on a Monday, there was almost no queue for buying the tickets and we could enter the palace directly.There are many toilets in different parts of the palace and a small cafe.",2023-01-03
Haftaiçi olmasına rağmen çok kalabalıktı. Muzekart geçerli. Ama her bölümü müze kart plusla gezemiyorsunuz. Silahlar bölümüne bayıldım.,2023-01-03
Herkesin bir kerede olsa gidip görmesi gereken bir yer tarih,2023-01-03
Nice,2023-01-03
"Fortaleza otomana en el centro de Estambul. Es una delicia dar un paseo por dentro, visitando los diferentes edificios que lo componen, y las vistas al Marmara.Pero el precio altísimo, casi 35€ por persona cuando hemos ido nosotros. Y mucha cola para entrar, para coger la audioguia, y para entrar en la sala del tesoro.Merece la pena entrar solo si tienes mucho tiempo disponible.",2023-01-04
Les comparto q es un lugar de mucha historia si tienen la oportunidad de visitar Estambul lo recomiendo al 100 %,2023-01-04
It should definitely be visited to get to know the Ottoman Empire and learn about its sensitivity to human and living life.A uniquely beautiful place for children to get to know the past.,2023-01-04
"The Topkapi Palace is one of the largest surviving places and was built between 1460 and 1478 under the orders of Sultan Mehmed II a few years after he conquered Constantinople. The palace served as the home of the Ottoman Sultans for almost four centuries.Know Before You Visit Topkapi Palace :----------------------------------------Visitors will need to wear appropriate clothing that covers their shoulders and knees while visiting Topkapi Palace. Shorts, skirts, sleeveless, or strapless clothing is not allowed within the premises of the Sacred Relics department.Tickets:--------I would recommend that you pre-purchase your tickets and skip the line tour. Enjoy a guided tour inside the Topkapi Palace and see the four courtyard museum including the Audience Hall, High Court, Historical Kitchens, and The Treasury.",2023-01-04
Müzekart geçerli. İçerisi çok büyük gezerken yoruyor.,2023-01-04
"A very beautiful and very large palace and museum that requires a lot of walking to visit all its sections, but it is worth a visit",2023-01-04
İkinci gelişim ve çok beğendim,2023-01-04
"Too pricey and the queues are insane. However, really nice historical place.",2023-01-04
It was awesome..,2023-01-04
"Absolutely beautiful, this place is a must stop, so much to see, especially the islamic history, calligraphy, and weaponry sections. honestly I don't feel that you can see the whole museum in one day.it does get very busy, try getting there early, plus also purchase your tickets before hand. there is an additional fee for the Heram, it's worth it check out the Heram aswell",2023-01-04
Was a very good experience going there with all the antique stuff from Sultan Times with an amazing view over the bosphorw,2023-01-04
"Потрібно йти на цілий день. Особливо сподобалась частина там де гарем.  Дуже добре, що є аудіо гід на різних мовах. Також український.",2023-01-04
Zamanda yolculuk deneyimi sunan bi mekan . Özellikle kutsal emanetler dairesi ve fatih köşkü görülmeye değer,2023-01-04
Recomendable,2023-01-04
"Kış aylarında gitmekte fayda var. Yoksa turist yoğunluğundan ötürü, zamanınızın çoğunu kuyruklarda geçirir, gezdiğinizden, gördüğünüzden bir şey anlamazsınız.",2023-01-04
Adım atacak yer yok gelde kendi ülkemde yabancilik çek,2023-01-04
톱카프 궁전 멋집니다.오스만 제국 궁전,2023-01-04
Mutlaka gidip görülmesi gereken bir başyapıt.,2023-01-04
Le palais est très grand et recèle de nombreux espaces. Ne pas rater le trésor mais aussi une expo très intéressante sur les habits.,2023-01-05
Görmek gerek... geçmişe götürüyor.,2023-01-05
Mükemmel,2023-01-05
Nádherné historické misto,2023-01-05
"Планировать надо целый день, на этот дворец, если успеешь обойти. Цена 950 лир",2023-01-05
Nice worth it,2023-01-05
Interesant cu ghid.,2023-01-05
Um die heutige Türkei & das osmanische Reich zu verstehen ein Muss. Es empfiehlt sich sehr früh dort zu sein!,2023-01-05
T.c. vatandaşlarına ücretsiz olması gereken bir yer,2023-01-05
매우 아름다운 정원과 궁내 구조. 그리고 아름다운 해변으로 바로 연결되는 출구,2023-01-05
"Palazzo bellissimo,fastoso con lo sguardo sul Bosforo.Da visitare insieme al harem.",2023-01-05
It’s really worth the visit very big palace even though it’s crowded but organized some rooms are closed and the tickets are little bit expensive but it’s just like the movie of hurum sultanate,2023-01-05
Tek kelimeyle mükemmel 🤲🇹🇷🇹🇷🇹🇷,2023-01-05
"Increíble colección!!! Ropa, utensilios, joyas!! Un lujo",2023-01-05
Spettacolare!!!!,2023-01-05
Çok çok iyi muhteşem bir saray...,2023-01-05
La visita del palazzo vi porterà via buona parte della giornata sia per la sua grandezza  sia per le code che si formano per accedere nei diversi luoghi. Il costo dell' ingresso è un pò alto ma ne vale la pena.,2023-01-05
Müze kartim vardi  bilet sirasi beklemedim inanilmaz etkileyici ama bir gunde biticek bir yer degil gormedigim yerler icin 2.kez tekrar gidicem kutsal alani ilk ziyaret edilmesini tavsiye ederim cunku saray o kadar buyukki inanilmaz yorucu bir gezi oluyor ☺️,2023-01-05
Müze kart ile ücretsiz girebiliyorsunuz.bilet sırasında beklemeden geçersiniz.her türk vatandaşının görmesi gereken bir yer.,2023-01-05
Çok güzel bir  yer,2023-01-05
"Um ehrlich zu sein war besser als ich es mir vorgestellt habe. Man muss sich sehr viel Zeit einplanen da es sehr groß ist und viele interessante Orte hat. Ich empfehle entweder sehr früh oder sehr spät zu gehen. Audioguides kann man vor Ort kaufen. Man muss für einige Räume schlange stehen, aber das auch nur weil es enge Durchgänge sind. Ticketkauf ging super easy und schnell, wenn man die Museumskarte hat, kommt man sofort rein. Sehr empfehlenswert!",2023-01-05
Simply amazing,2023-01-05
Ülke tarihimizin göz bebeği olduğu tartışmasız bir gerçek. Fakat müze olarak eksikleri var. Mesela yönlendirme levhaları basit ve işlevsiz. En azından ziyaretçiler için başlangıç bitiş rotaları oluşturulabilir. Bir diğer konu ise eserler hakkında bilgiler çok kısıtlı ve bazılarını okumak için neredeyse camın içine girmek gerekiyor. Her ne olursa olsun görülmesi gereken bir müze.,2023-01-05
Güzel,2023-01-05
El servicio de audio guía es pésimo,2023-01-05
Must see in Istanbul,2023-01-05
Süper,2023-01-05
Harika bir yer,2023-01-05
Gidilmesi gereken bir yer,2023-01-05
Mükemmel bir hazine. Mutlaka Herkesin görmesi gerekiyor.,2023-01-05
Gördüm 2 defa gayet güzel tavsiye ederim umarım görürsünüz,2023-01-05
İstanbulda gördüğüm en güzel saraylardan biri. Bahçesi ayrı bir güzel. Rehber eşliği de mevcut,2023-01-05
İşte feraset işte Osmanlı,2023-01-05
muazzam yer,2023-01-05
Mi-am dorit mereu să ajung în acest palat. Este o locație plină de istorie din acele vremuri  în care sau petrecut atât de multe evenimente.Singurul inconvenient este că nu ai acces decât în unele spații ale palatului. Păcat!,2023-01-05
Tılsımlı  (içlik) gömlek varmış,2023-01-05
Türkiyenin ve İstanbulun en nadide en muntazam saraylarındandır,2023-01-05
"Клоака за большие деньги. Толпы туристов, огромные очереди. Часть павильонов на реставрации. Ресторан с видом на Босфор с чудесным щербетом закрыт. Зря потраченное время и деньги.",2023-01-05
mükemmel,2023-01-05
Ben çok eğlendim,2023-01-05
Un magnifique lieu à visiter absolument à Istanbul ! Il faut presque prévoir une journée entière si l'on souhaite visiter complètement le lieu. Des audio guides gratuits sont mis à disposition pour réaliser la visite. Je conseille de prendre également un billet pour le Harem.,2023-01-05
Mükemmel,2023-01-05
Müzenin salı günü kapalı olması gbi bir şok dışında sorunu yoktu,2023-01-05
Si paga più di 30 euro per visitare il palazzo...con audio guida in italiano compresa nelle 32 euro ....per visitarlo servono circa 2 ore,2023-01-05
"Bellissimo, da visitare",2023-01-05
"Lots of walking, thousands of people",2023-01-05
"5-6 yaşlarındayken gezdiğim ilk müze.O zamandan bu yana, çok değişti.Çevresi çok farklı bir hal aldı, daha sakin ve modern bir havası var şimdi.",2023-01-05
Molto ben tenuto! Elegante!,2023-01-05
Palais incroyablement beau et gigantesque. J’ai passé 4h à visiter les différents lieux de cet endroit remarquable 🔥🔥,2023-01-05
꼭 가보세요 바다도 보이고 풍경이 좋습니다. 정원은 돌마바흐체가 더 이쁘고 좋습니다. 볼것이 많습니다,2023-01-05
Unorganized and super crowded. Customer service / to buy ticket and guards are very rude,2023-01-05
"O lugar é lindo e completo, vale o passeio",2023-01-05
Gezmek isteyip ve nereye gideceğinizi bilmiyorsanız tam 1 gününüzü alacak bir aktivite naçizane eserleri ile mükemmel bir müze aşırı tavsiye ederim,2023-01-05
"Harika bir yer,ancak oldukca kalabalik,cok sira bekledik",2023-01-05
💯👍👍,2023-01-05
"Интересное туристическое место для посещения . Много народу , везде очереди. Самая очередь большая была ,чтобы посмотреть на украшения Султанов. Вход стоил 750 лир, за гарем платишь отдельно 350 лир. Аудиогид оставляет желать лучшего, ничего толком не рассказывает, можно не брать. Но тем не менее посетить это место стоит .",2023-01-05
We were so excited to visit and it was so boring and just no Wow factor.,2023-01-05
Barokallah,2023-01-06
Herşey çok pahalı bir tane Magnum 110 TL normalde  dışarıda topu 10 tl ye satılan açık dondurma burada topu 50 tl,2023-01-06
Люблю это место. Здесь все пропитано историей.,2023-01-06
İçeriyi gezerken insan kendini mutlu hissediyor,2023-01-06
Baya güzel,2023-01-06
Tabii ki geleceğe emin bakmak geçmişini anmak ile olur. Müzemizi ailecek gezmenizi öneririm.,2023-01-06
"Her bir kişinin tarihle alakası olup olmayanın bile Topkapı nadide müzesine gitmesi lazım. Tüm tarih bir müzede. Müthiş, kelimelerin elsik kalacağı müze!",2023-01-06
Kutsal emanetleri ziyaret etmek çok güzel  herkese tavsiye ederim,2023-01-06
Harika tarihi eserleri sende görmelisin 👍,2023-01-06
Çok güzel bir yer,2023-01-06
Tarihi bir müze çok güzel,2023-01-06
İnanılmaz mükemmel bir yer mutlaka gidin👏👏,2023-01-06
Gezilip ziyaret edilmesi gereken bir yer tarih kokuyor,2023-01-06
Çevresi çok güzel,2023-01-06
İstanbula gelip burayı ziyaret etmemek olmazdı,2023-01-06
Mutlaka gidilmesi gerek,2023-01-06
The place requires walking...there are ancient Muslim ruins...,2023-01-06
"Muy bonito, si vas temprano la cola es menor",2023-01-06
cok eski seyler var icerde,2023-01-06
Mutlaka görülmesi gereken bir mekan,2023-01-06
increible,2023-01-06
Meraviglioso,2023-01-06
"Ses magnifiques, très très grand faut beaucoup marché.",2023-01-06
Vraiment à faire,2023-01-06
Very beautiful collection of period objects and clothing.Allow at least two hours to do the tour.,2023-01-06
Muhteşem biryer. İstanbulun heryerinde olduğu gibi burada da yabancılar daha çok. Türkçe konuşan birini görünce seviniyorsunuz. Kendi memleketimizde rahat rahat gezemiyoruz bile. Bazı yerlere yoğunluktan giremedik bile,2023-01-06
"Palais à voir mais prend une demi journée sans forcer, venir à l'entrée avant 8h45",2023-01-06
This place was a dream. I spent 2 hours there and only got to see 1/2 the palace.  But the 950 Turkish lira pass. It’s worth it.  It includes The Harem. Which is a must see!  Breathtaking.  Skip the audio headset you’ll wait for an hour just to get it.  Walk around and explore and read.,2023-01-06
Heskes merhaba ben ruhi cennet,2023-01-06
"Dibangun pada tahun 1453 oleh Sultan Mehmed II setelah menaklukan Bizantium Konstantinopel dari Kekaisaran Romawi, Istana ini terdiri dari empat lapangan besar dan ratusan bangunan di dalamnya.Tempat ini selain menjadi rumah tinggal Sultan dan keluarganya juga merupakan pusat pemerintahan puluhan Sultan setelahnya. Konon ribuan orang menempati Istana ini, bahkan dapurnya saja terdapat 800 koki yang setiap harinya menyiapkan 4.000 porsi makanan untuk orang dalam Istana maupun fakir miskin yang ada di Istanbul.Pintu masuk Istana seluas 700.000 M2 ini sejatinya adalah pintu masuk benteng. Setelah melewati pemeriksaan kita disambut lapangan yang luas dan bangunan di kanan kirinya. Ada gedung pertemuan pemerintahan, rumah anak istri dan kerabat istana, dapur umum, masjid, madrasah, dll. Bangunan satu sama lain dipisahkan oleh taman yang kalau musim semi pasti penuh dengan aneka warna bunga yang mempesona.Yang menarik di sini adalah salah satu bangunan musium tempat penyimpanan barang-barang bersejarah yang ada di pavilliun deretan bangunan sebelah kiri. Ya karena di sini tersimpan barang peninggalan Nabi Muhammad SAW seperti foot print, pedang, janggut, gigi (yang tanggal saat perang Uhud), busur panah, stempel, dll. Selain itu juga ada pedang milik keempat sahabat nabi, jubah Fatimah, kunci Ka'bah, cover Hajar Aswad, tangan nabi Yahya, sorban Nabi Ibrahim, tongkat Nabi Musa, dll.Ayat suci Al Qur'an berkumandang selama kita keliling dalam musium ini. Konon dahulu di ruangan itu ada Qari yang membaca Alqur'an secara bergantian selama 24 jam tanpa henti. Sayangnya kita tidak boleh memotret di ruangan ini.  Tapi tak apa, melihat peninggalannya saja hati ini sudah cukup meleleh dibuatnya.Di bagian belakang bisa kita temui taman dan tempat bersantai Sultan dan keluarganya dengan view Selat Bosphorus. Cantik sekali.",2023-01-06
Very nice palace 👌👌,2023-01-06
Wer etwas über die Geschichte erfahren will ist hier gold richtig,2023-01-06
Amazed by the beauty of the surrounding and the most honoured monuments present there...Must visit,2023-01-06
Beautiful place to visit well worth the queue,2023-01-06
Nice history place to visit,2023-01-06
A must see for any visitor to Istanbul.,2023-01-07
"Totally overcrowded, as a person with walking issues standing in line for over an hour was too much for me,so I left. The gardens are beautiful.🌻",2023-01-07
Nice,2023-01-07
Özellikle son yapışan düzenlemeler sonunda çok güzel olmuş,2023-01-07
"Wunderschönes Museum, muss man gesehen haben!",2023-01-07
내부가 굉장히 넓고 볼 것이 많습니다. 사진 찍기 좋은 장소들도 곳곳에 있어서 좋았어요.,2023-01-07
"Ein Palast der Sonderklasse, das betrifft insbesonders die Schönheit der Gebäude, aber auch die Größe hat mich beieindruckt.",2023-01-07
"It is a beautiful Palace, an interesting visit with the audio guide. Allow around 3 hours if you do not visit the Harem.The price is on the other hand disproportionate (26th without the visit to the Harem) and we found it a real shame that there were not more explanations in the different rooms",2023-01-07
I love this place better when I learnt of its former resident's history.,2023-01-07
"Bonjour a tous. A voir absolument.  Vous n êtes pas obligé de prendre la visite du harem ( facultatif ) billet (s) au fond à droite. Allez y le matin pour éviter la foule. Si vous voulez tous voir ( harem ) compris, prévoir la matinée... Passez aussi voir les anciennes cuisines à gauche quand vous avez fini la visite. Vous pourrez achetez des boissons, sandwiches, il y a des toilettes.",2023-01-07
A bit crowded.  The Treasury Museum was amazing!,2023-01-07
Amazing - do with a guide to get background information.,2023-01-07
"Daha önce de gitmiştim,değişiklikler olmuştur diye tekrar gittim, kutsal emanetler ve mücevher bölümünde bekleme çoktu.",2023-01-07
Kaşıkçı Elması gibi özel emanetlerin olduğu alanda sıraya girme olayıyla ilgili çözüm olsa çok daha güzel olacaktır.,2023-01-07
사람이 졸라 많아서 뭐가먼지 모르고 그냥봄입장료도 조올라 익스펜시브 함역사적으로 가치있는 곳이라는건 인정합니다술탄의 궁전 치고는 상당히 검소한 느낌을 저도 잘 받았습니다돌마랑 톱카프 중에서 고르라면 저는 그냥 돌마를 가겠습니다,2023-01-07
Hermoso y lo que sigue,2023-01-07
Museum sejarah peninggalan Rasulullah dan sahabat,2023-01-07
"A magnificent place to visit, but you have to wear the right shoes. Unfortunately when I came a lot of rooms were closed.",2023-01-07
Really good museum. I recommend it to people who are interested in mouslim culture and have a lot of time to explore museum.,2023-01-07
"Muy interesante.  Se necesita casi tres horas para recorrerlo. Para entrar a un sector, las mujeres deben cubrirse el cabello. Si no tienen el velo, lo prestan en el lugar. Entrada sin harem  unos 25 dólares, con harem unos 8 dólares más.",2023-01-07
"Assolutamente da vedere a Istanbul. Giardini stupendi, harem bellissimo e molto caratteristico.",2023-01-07
Carísimo y sobrevalorado,2023-01-07
"این کاخ از دوران عثمانی به جا مانده، کاخ خیلی بزرگ هست و برای بازدید از همه ی قسمت هاش حداقل ۵-۴ ساعت باید وقت بگذارید. محیط بسیار تمیز و سرسبزی داره و چند نقطه از اون نمای زیبایی از تنگه بسفر دارد که بسیار زیباست.",2023-01-07
"A whole lot of history to the place, this is a place to visit for all tourists. The museum houses some old and unique artifacts and provides glimpses of the Ottoman era.",2023-01-07
Zelo lepo in vredno ogleda. Umetnine izjemne.,2023-01-07
Osmanlının ne kadar lüks içinde yaşadığının resmen  yaşayan bir kanıtı saraya gerçekten büyük bir alana kurulu ve çok büyük içerisinde bir sürü odalar Osmanlı kıyafetlerinden tutun takılar silahlar mutfak gereçleri kutsal emanetler vs. Herşey var giriş diğer müzelerden ziyade 150 tl artı haremi gezmek için 80 tl ödüyorsunuz biz harem için ayrı giriş bileti almadık. Giriş için internet üzerinden veya oradan fiziki olarak müzekart çıkarmanızı tavsiye ederim hem giriş için ücret ödemiyorsunuz hemde beklemiyorsunuz,2023-01-07
Merece la pena. Lleva tiempo visitarlo,2023-01-07
"Very expensive, but so worth it! We loved this palace, gorgeous and unique. You can skip the line if you buy your ticket at the ticket machine. You can spend a whole day there.",2023-01-07
Assolutamente da vedere,2023-01-07
"Me encantó, estuve cinco horas recorriendolo. Impresionante",2023-01-07
Ekim ayı olmasına rağmen aşırı kalabalık.  Çok sıra oluyor. Müze kartınız varsa biraz daha avantajlısınız en azından bilet kuyruğuna girmezsiniz. Her yere girişte sıra uzuyor. Özellikle kaşıkçı elması tarafı baya yoğun. Sadece Kutsal emanetler kısmını gezmek bile 40 dkya yakın sürüyor. Salı günü müze tatil dikkat ediniz.,2023-01-07
A Place you have to see when you are in Istanbul. Very big and old. Nice Experience,2023-01-07
Topkapı sarayı müzesi harem ihtişam tarihi herşey gönlünüzce olsun şiddetle tavsiye ederim,2023-01-07
"This place was so packed - queue for ticket, then queue for audio guide then queue to get in every single room to see the displays. Like Disneyworld but no thrill once you get to the front of the queue. 950 lira per person to get in was just too much for what was inside, don’t get me wrong there are beautiful historical pieces but the place is too packed to really appreciate it.",2023-01-07
Splendido palazzo con esposizione di vestiti gioielli armi e reliquie,2023-01-07
Mükemmel,2023-01-07
"Cool place. You can't get around it in one go. Been there 4-5 timesI recommend it, but only with a museum card. I don’t recommend going to the harem - it’s expensive and there’s nothing to see there",2023-01-07
"It was an amazing experience and everything was well controlled by management.Tickets prices were 750 and 950 turkish lira with little changes. The sound guide was included in tickets.The place was damn clean and all the heritage sites were maintained properly.Everyone should visit this place, atleast once in a life time.I like the most, where they kept holy relics related to islam.",2023-01-07
Все дуже сподобалося.,2023-01-07
"El Palacio de Topkapi en Turquía es un tesoro histórico que te transportará a la época del Imperio Otomano. Sus impresionantes salas y jardines esconden increíbles historias de sultanes, harenes y tesoros. ¡Una visita imperdible para los amantes de la historia y la arquitectura!",2023-01-07
Keşke bu kadar turist yığılması olmasa...,2023-01-07
Mi aspettavo di vedere più interni dell'epoca ottomana. Il cortile più bello è il quarto,2023-01-07
一定要去一次，很壯觀的古蹟,2023-01-07
Histórico y mágico visita obligada en Istambul,2023-01-07
word famous meseum what to say about want to go over n again.....,2023-01-07
"Palácio lindo com um jardim na frente, onde vc pode encontrar lanchonetes, lojas, bancos para sentar",2023-01-07
Велколепно!,2023-01-07
Bir cok alandan oluşan müzenin gezilecek bölümlerini bir noktadan baslayip kilavuz halinde yapmadiklari için. Rehber esliginde gelmeyen insanlar karisik geziyorlar ve belkide bazi bölümlerini gezmeden çıkıyorlar. İçerde yaklaşık 2 saati bulan bir surede harem bölümü haric vakit harciyorsunuz hafta icide gittim kalabalik hafta sonuda gezdim kalabalık. Hafta ici toplu okul gezilerine denk gelebilrsiniz. Hafta sonu gezmek için her zman daha iyi.,2023-01-07
Her Türk evladının hayatında en az birkere gidip görmezi gereken bir müze . İçindeki kutsal emanetler kısmı bizi çok etkiledi . Müze kart ile Harem hariç diğer alanlara üçretsiz girilebiliyor.,2023-01-07
"A little bit overrated. The place itself has lots of history, but the places inside it end up disappointing considering the mega hype they get on blogs and other places. If you would like to check every inch of the place allow for 4 to 5 hours total. The city views at the end of the tour are worth your 30 minutes.",2023-01-07
"Чудова архітектура і оздоблення. Аудіо гід дає гарне супроводження, розповідаючи про палац та ключові події, пов'язані з ним. Аудіозаписи не задовгі, приблизно співпадають з часом який потрібен для огляду. Не сподобалось що гарем та більша частина житлових приміщень не мають жодних меблів, бракує фото, тож важко уявити як те все виглядало та для як використовувалось.",2023-01-07
"Цена за посещение конечно конская. 950 лир за человека, это почти 4000 рублей.",2023-01-07
Çok güzel,2023-01-07
"Muthis gezilmesi gerekir , sadece giristeki ucret yuksek o yetmezmis gibi icerdede ucretlii yerler var",2023-01-07
"The largest palace in the world! Quite the place to see, the museums to experience (clocks, textiles/clothing of sultans and their kids, armory and weapons, jewels, religious relics - parts of John the Baptist). Amazing viewpoints of the Golden Horn. Entry is 750 lira with an option to pay entry to see the harem section (which is currently under construction - October 2023 - and according to our guide not worth to see in its current state). Do hire a guide to walk you through this vast property to get the most out of it.",2023-01-07
"Przepiękne miejsce,każdy znajdzie coś dla siebie. Chociaż wszystko co w tym pałacowym kompleksie jest piękne. 😯😯😯😯🤗🤗🤗🤗👍👍👍👍",2023-01-07
Kina grandesa a costa del poble,2023-01-07
"Came here in September with a tour group.Our last stop for the first day in Istanbul.Large place, not enough time to explore.Need a couple of hours to really see all.Also has a great view of Bosphorus straits and both continents.",2023-01-07
