Content,Date
"Krásna železná dáma. Čakanie je naozaj dlhé a kúpa lístkov online dopredu je dosť náročná nakoľko sme nevedeli zohnať lístky ani mesiac pred tým ako sme išli do Paríža. Ale ak si počkáte cca 1,5 hodinu dá sa dostať dovnútra. Ale treba prísť skoro ráno aspoň o 8:30 nech už ste tam, otvárajú o 9:30. Odporúčam ísť hneď na 3poschodie a následne obzerať prvé a druhé keďže potom sa tam tvoria veľmi dlhé rady. Za mňa bolo super ísť aj po schodoch, odporúčam minimálne smerom dole. Výhľad krásny a je to proste Eiffelovka to je must have.",2023-01-06
"Hermoso lugar, en el dia la experiencia no es tan buena como de tarde noche, mas que todo por las luces y la iluminacion.Turistas esperan el atardecer, especificamente a las 19 hrs, que es cuando se prende la torre, los destellos los aprecié a las 22 hrs y se apago 15 min antes de la media noche, lugar totalmente recomendado. Existen en las cercanias fotografos que te cobran 10 a 20 euros por 3 a 5 fotos, donde te indican como posar con globos o bicicleta, muy entretenido. Un espectaculo imperdible.",2023-01-06
Messy fencing and printables all around. Infective solo police patrolling  with automatic weapons on display. This made the area unsafe. The area also was frequented grifters and dishonest people offering transport at 4 to 5 times the price of an uba. Overall Parris is beautiful but only because of the planets and construction of a century ago. Today a dirty smelly noisy place rife with corruption paranoia and infective police.,2023-01-03
"Again, a must in Paris. Everything is very well organized and the experience overall is worth it.Even though I'm not a towers person myself (I prefer the beauty of the building's architecture), you should go.A couple of tips:Buy online tickets in advance!! You'll skip huge lines.If you must use the toilet, hold it till the first floor. At the entrance the line is insane, but at the first floor it goes much faster and smoothly.",2023-01-01
"the line was quite long and we arrive and hour before it opened and had ""skip the line tickets"" so would not go without those! the view was great but the only food inside had the longest line and quite rude staff (I understand they would be under the pump however) and no seating! you needed to buy another ticket again to go up more than one level! worth seeing still, you don't necessarily have to go up it in my opinion!",2023-01-06
The Eiffel Tower is pretty Iconic and it was amazing to think we were in the same places so many others have over so many decades but I would question what was going on with the lawns. There was little to no grass and it was very unkempt. You would think the area would be maintained immaculately but it was not at all. It was sad to see. However the tower itself holds its own power so I will still give it a four stars.,2023-01-04
"Queued for 3 hours for tickets. Hadnt realised that the 1st Sunday of the month was free for French people under age 26 years so it was mayhem!Being an orderly British group, european attitudes to queueing didnt go down well with us and led to some mild friction!There were far too many people crowded onto the platforms to see much but its ticked off our list so thats ok. Blackpool next time for us!!",2023-01-05
"Fomos à Torre Eiffel à noite, pelas 21:30 com bilhetes precomprados. Tivemos 30 minutos na fila pois chegámos mais cedo.Tudo correu bem, a vista do topo da Torre à noite é espectacular, simplesmente deslumbrante, a subida correu bem, a descida também, a segurança é boa!A visita à Torre é indispensável!Não gostámos do facto de a base estar toda em obras o que tirou a espectacularidade da entrada.",2023-01-03
"Amazing, you can stop and see at the locations. 1st floor, 2nd floor and summit ( at the top).1st floor: you can find glass floor, where you can walk, see through the glass ground floor and all people, think the hight might be 100 meters.2nd floor: restaurant, toilets, gift stores and beautiful view from tower top.... Good view and worth our visit.Summit: wonderful and amazing views.",2023-01-07
"Eventhough I am terribly scared of heights , the experience is so worth it. We have been up the tower twice, over a period of 15 years. One was a  guided tour and the other without. I definitely recommend a guided tour. The information and small facts are so amazing,it makes the experience more fun and knowledgeable. The view is incredible!  Till we see you again...Paris!",2023-01-02
"Der Eiffelturm ist sehr schön zu besuchen und ist auch ein Teil von Paris, Frankreich. Die Preise sind unserer Meinung nach etwas zu teuer vorallem für Schüler und Studenten. Von ganz Oben ist die Aussicht wunderbar und man kann quasi die ganze Stadt unter den Füßen sehen. Leider kann man nicht bis ganz in die Spitze des Turms hoch gehen. Sehr Schade deshalb....",2023-01-08
"Dieser Ort braucht keine großen Worte. Für mich persönlich ist der Platz am Eiffelturm einer der schönsten Orte weltweit. Die Unruhen der letzten Jahre haben leider dazugeführt, dass sehr viel Sicherheitsglas verwendet werden muss und das unter den Eiffelturm durchlaufen ein wenig mehr Schritte fordert, aber das Aufleuchten ab Dunkelheit ist einfach nur toll.",2023-01-01
Etfal kulesine tam bilet alarak tüm katları gezdik . İçeride 25 Euro ya mini şampanya satıyorlar . Herşey pahalı. Ancak Paris’i anlamak adına görülmeli . Muhteşem bir şehir planlaması var ve tepeden tıpkı bir tangram gibi duruyor . Tam bilete 28 Euro verdik . Mutlaka bilet saatinizden yarım saat önce orada olun . Tabi ki önceden online bilet almış olmalısınız,2023-01-06
"Probably the most photographed landmark in the world and quite deservedly so. The Eifell Tower used to be the tallest building in the world and can be seen best by Trocadero. Of course, the closer views of the tower are beautiful too, especially during the night when it is filled with tourists taking countless photos. I love the Eifell Tower and I love Paris.",2023-01-06
"Ilekroć jestem w tym miejscu, to mam mieszane uczucia. Widoki - tak, super. Kolejki - dramat. I to nawet dla osób z biletami kupionymi online (wtedy nieco krócej, ale też czekasz). Kas jest mało, ale nawet gdyby było ich więcej - windy będą blokerami. Raz - warto, czy więcej - sam nie wiem. Ja tam chodzę, bo zwykle jedzie ze mną ktoś, kto nie był.",2023-01-07
"Spettacolare sia dal punto di vista estetico che tecnico. Sono arrivato dall arco di trionfo a piedi ed è rimasta nascosta dai palazzi. Anche questo, di trovarla così maestosa girato l angolo dell ultimo edificio, mi ha fatto apprezzare la grandezza della struttura. Consiglio vivamente la prenotazione se volete salire",2023-01-02
"A very special place indeed    my man proposed to me at the summit    Absolutely stunning views from the top of the summit. What an amazing experience!! Booked in advance with GetYourGuide, you meet them at a specific point, they take you in, and you miss most of the queues. You get to spend as much time as you want.",2023-01-05
"Another visit to the Eifel tower, so beautiful in the night with the lights and luckily not to many people, but I was disappointed in how they commercialist the place. Years ago you can walk under the tower and it was so beautiful and empty. Now it was first security checks and then some shops under the tower.",2023-01-04
หอไอเฟล เคยเห็นจากในหนังสือเรียนสมัยเด็กๆ  รู้สึกตื่นเต้นดีใจ ที่ได้มาชมของจริง  ตื่นตาตื่นใจกับความยิ่งใหญ่อลังการ ด้านล่างรอบๆเป็นที่พักผ่อนหย่อนใจ มีนักท่องเที่ยวมาเที่ยวชมจำนวนมาก  แต่เราไม่ได้ขึ้นไปชมวิวด้านบนหอคอย เนื่องจากเวลาน้อย  ได้แต่ถ่ายรูปบริเวณด้านล่างอย่างสนุุกสนาน  คุ้มค่ากับการเดินทางมาไกล,2023-01-08
"Der Hauptgrund für das sogenannte ""Paris-Syndrom"". Das Ding sieht ziemlich alt und abgenutzt aus. Um den Turm herum gibt es einen ziemlich hässlichen Park. Dachte wäre irgendwie Beton oder sowas herum. Man kommt nicht hoch und auf das Ding drauf und Sachen wie Barrierefreiheit existieren auch nicht.",2023-01-07
"Ein Beeindruckendes Bauwerk, freundliche Leute und sehr bemüht für eine Verständigung.Negativer Punkt sind die Händler die einen ununterbrochen etwas verkaufen möchten. Ablehne und weiter gehen ist da die Devise. Es nervt dennoch sehr. Die Händler sind gut an der Hautfarbe zu erkennen 😉",2023-01-07
"Il monumento per eccellenza.L'ingresso e la possibilità di passarci sotto sono ad accesso controllato per motivi di sicurezza, con tanto di metal detector e controllo borse.  Il monumento è visibile bene dal vicino champ de Mars e dal Trocadero.20 minuti dopo il tramonto si illumina.",2023-01-06
Recommend to book tickets early to avoid waiting in long lines (1+ hours). Tickets do sell really fast. Book at your earliest opportunity. Recommend lift tickets + top of the tower. Could get windy at top so dress appropriately. Good connections through local metro rail.,2023-01-07
"No pudimos obtener entrada para subir, al haber planeado el cajero con menos de 2 meses de antelación que es cuando se ponen a la venta, imposible comprarlas en taquilla, más de 3 horas de espera, Aún así, es un sitio de visita obligada, tanto de día como de noche",2023-01-07
"Magnifique monument 😍 un peu de vent la haut. On a pas pu accéder au premier.etage malheureusement ( fermer, cause Plan vigipirate était en cours ) bin après tous monté jusqu'au deuxième cetai déjà pas mal .. cetai une premier pour moi .. j'ai adoré !!",2023-01-07
"Whether only from below, without waiting from above. Just breathtaking.We were already in line at 8:45 a.m. on Sunday. We couldn't get any more tickets online. Were on the second platform with the lift at 10:15 a.m.There is definitely a wait, but ok.",2023-01-07
"Le doy solo 4 estrellas porque le falta infraestructura al entorno, siendo un punto de visita tan importante tendría que estar impecable y perfectamente señalizado, limpio y parquizado. Sin embargo está rodeado de puestos ambulantes y veredas rotas.",2023-01-03
"Es más maravillosa estando afuera.Arriba es un mirador más... que aunque no deja de ser impresionante, estando adentro no hay nada más que admirar que la vista!Es una de las cosas que hay que hacer al menos 1 vez para vivir la experiencia",2023-01-08
"Definitivamente una experiencia única, nosotros compramos las entradas con antelación, así q no hicimos filas ni nada, en la tarde hace mucho frío, pienso que más se la puede aprovechar en el día, ya que el frío nos hizo bajar rápido.",2023-01-04
"Long lines, but an iconic landmark that I have seen pictures of as long as I can remember.  The structure is amazing.   We were lucky enough to find a nearby cafe to sit outside and enjoy our dinner when the lights came on",2023-01-05
Visited Eiffel for our anniversary...it's the most beautiful place ....the view of Paris from Eiffel Tower is so awesome....the view of sparkling Eiffel Tower in night 🌃 is mesmerizing.....Must visit place in life time...,2023-01-05
"A pesar que que el acceso a la parte más alta de la torre estaba cerrado, pudimos apreciarla en todo su esplendor, si van a visitar la torre deben llevar su propia comida y bebida porque en los alrededores no hay casi nada",2023-01-08
"Als wir ankamen (mit dem Auto über die Brücke und der Turm direkt vor uns) war die Freude schon groß.Als wir dann dann bis zur Spitze rauffuhren, war es wunderschön.Unser kleiner Mann war begeistert - Wir kommen wieder.",2023-01-07
The was spectacular all around. The trip up was fast but the lines were long. Make sure to get tickets ahead of time to save time. For the champagne option they do offer non-alcoholic options which were good as well.,2023-01-05
"Eiffelturm war die Aussicht wirklich wert. Aber die Wartezeit war hart. Wir haben insgesamt 2h gewartet. Geduld muss man haben, wenn man nicht mit einem Tourguide kommt. Personal am Eingang teilweise genervt wirkend.",2023-01-07
Have to visit however when crowded it can become very lackluster and frankly annoying to get around. So so long to wait too even though it wasn't hardly busy at all. Highly recommend buying tickets ahead of time!!!!,2023-01-03
La Tour Eiffel est tout simplement extraordinaire ! C'est un véritable chef-d'œuvre architectural qui incarne la grandeur et l'élégance de la France. Mon expérience de la Tour Eiffel a été absolument inoubliable.,2023-01-05
"Todo al rededor esta lleno de basura, la torre en sí esta rodeada de miles de turistas buscando la mejor pose.  Fotos y muchísimas personas. Si quieres sentir un ambiente romántico este no es el lugar indicado.",2023-01-01
Monumento simbolo di Parigi e della Francia. Si possono fare foto belle della torre sia dai Campi di marzo sia dal trocadero anche se la mia vista preferita si ha dalla metro (che esce e diventa sopraelevata).,2023-01-07
"Jamais de disponibilités sur le site, des contrôles assez long à l'entrée, et des guichets avec plus de 3h de queue .... et bien sûr réseau 4G inexistant ducoup non visité et 0 banc pour s'asseoir ! Décevant",2023-01-05
"Wat kunnen we hier nu over vertellen? Het is gewoon heel gaaf om hier bij geweest te zijn.Enigs nadeel: het was ontzettend druk.Maar ja, wat verwacht je in het eerste paas weekend na de corona tijd...",2023-01-04
"Excellent to see from anywhere in the city. You have to see it at night too.Going up can be a matter of taste and budget, they are two totally different experiences going up and seeing it from below",2023-01-03
"Fantastisk oplevelse at stå under dette store monument. Det er nok i sig selv at se nedefra! Hamrende lange køer. Først gennem sikkerhedskontrol, så billetkø og til sidst kø for at komme op.",2023-01-05
"Very good but too much waiting.During the day, allow 1 hour to 1 hour 30 minutes to arrive at the ticket office.I recommend arriving a little before opening so as not to wait too long.",2023-01-04
"But what did they do to the Eiffel Tower, to the Champ de Mars (without a blade of grass) and to the Invalides which are hidden?I can't find anything that I knew while I lived in Paris",2023-01-07
"We arrived there just on time, literally during the sunset, it was nice. Although in my opinion, it looks in pictures more attractive than reality. I think it is a one time thing tbh",2023-01-03
Las fotos no le hacen justicia a tan maravilloso lugar.  Amo París.Olvidense de la comora anticipada siempre es posible comprar ingreso a la cima.Tomen precauciones en días feriados.,2023-01-04
"Si estás por París, pasar por la Torre no es obligatorio pero sí atractivo y siempre hay algo por descubrir y otra foto para tomar, no te vayas de París sin tu Torre Eiffel",2023-01-02
"Magnificent experienceA world symbol, and another Parisian wonderJust going to see it is something you can't miss, going up takes time planning and money but it's worth it.",2023-01-03
"Polecam wszystkim osobom które chcą spełnić marzenia, super miejsce. A wieczorem podświetlone przepiękne. Urok - czar - a widok niezapomniane wrażenie. Polecam wszystkim",2023-01-07
Nothing can prepare you for the grandeur of the structure. Definitely a must see landmark. Book tickets in advance ..  especially to the very top. Views are worth it !!,2023-01-07
"Beautiful, but they close the top of it, so you need to buy the tickets ahead. Or else you can only go to the 3rd floor. For $28.00 dollars and to go to the top is $38.",2023-01-07
"Imposante Sehenswürdigkeit. Von vielen Seiten gut einzusehen und zu genießen.  Anstellen nicht wirklich nötig, aus meiner Sicht muss mensch nicht unbedingt hoch muss.",2023-01-07
Απίστευτη ουρά αναμονής. Εγώ περίμενα 3 ώρες. Πρέπει να κλείνονται τα εισιτήρια ηλεκτρονικά γύρω στους 2 μήνες νωρίτερα αλλιώς εξαντλούνται! Κατά τα άλλα ΕΞΑΙΡΕΤΙΚΑ.,2023-01-03
"C'est un endroit génial, mais son environnement n'est pas très beau. Cependant, la tour ainsi que le restaurant et le point de vue sont tout simplement magnifiques.",2023-01-07
"I honestly hated it here, I keep getting called French for my big nose. They also kept trying to sell me stupid stuff and it was an overall horrible experience",2023-01-06
"Es un lugar bonito para fotografias, gran obrabxe arquitectira En la noche, salen muchas ratas de las orillas del rio Sena. Hay mucho vendedor insistente.",2023-01-06
Luogo magico da visitare❤️ ti rimane nel cuore la vista dalla torre. Consiglio a tutti almeno una volta nella vita di andare sulla torre Eiffel!!,2023-01-07
"We went to the Eiffel Tower around 6 p.m. When the lights were on, the view was extremely beautiful. Free to take photos under the Eiffel Tower.",2023-01-07
Well I so much happy here at the  place because everyday I go up and see everywhere beautiful place night & days I'm blessed fulfil thanks God,2023-01-01
"A vista é maravilhosa, mas tem longas filas para ir de elevador, proibido carrinho de bebês. Aqui você encontra os melhores macarons de Paris",2023-01-03
It was a great experience if you have opportunitie to do that you have to do it takes a time but it is necessary for any people who can try,2023-01-05
"View of the city of Paris is amazing! It was worth buying tickets for! A tip is to preorder tickets online, the queues are so much shorter.",2023-01-07
Trop dégoûtée: sortie scolaire avec les élèves jour de grève pas assez de personnel présent donc fermée !! nous n'avons pas pu monter👎😫,2023-01-07
All the buzz around the Eiffel Tower is deserved.What a fantastic structure and what a view over Paris. It's worth going up and enjoying.,2023-01-07
Good to prebook but the booked time is just the start of the next waiting line being opened! Great views and a must visiting Paris.,2023-01-05
Wow what a view. We had to queue for nearly two hours. And the weather had changed so it was quite cold up there but worth a visit.,2023-01-06
We were surprised to see so many fences and the state of the gardens due to work on the gardens in preparation for the Olympics.,2023-01-04
"5h de cola para subir y 1h de cola también para bajar, todo con dos niños pequeños. La experiencia y las vistas irremplazables.",2023-01-05
Une attente incroyable pour une vue hors du commun. L'un des plus beau monument du monde mérite une organisation haut de gamme.,2023-01-07
"Paris ohne Eiffelturm ist kein Paris, dieser Ort ist ein Muss für jeden Parisbesuch! Bringt Zeit mit für den Sicherheitscheck.",2023-01-06
Can't get enough of visiting this place. We've visited the place about 5 times at different times if the year. Always crowded.,2023-01-07
"Just not really what it used to be. Everything is fenced off, the entire area used to be beautiful but now completely spoiled.",2023-01-08
"Es muy bonita la torre, el único problema es la fila. Es casi 1h para subir por elevador y 10min para el ticket de escaleras.",2023-01-01
"Pretty nice view from the top. The services at the base of it are good. I recommend trying a macaron there, it's delicious!",2023-01-05
Get tickets ahead of time. Then line up at one of the base footings of the tower. There are multiple elevators to go up.,2023-01-02
Buy tickets in advance and the Madam Brasserie was excellent. The lounge is a nice place to have drinks and see Paris.,2023-01-07
"A entrada é feita de modo organizado, cheguei 12:00 a.m e entramos rápido. A vista é deslumbrante vale muito a pena.",2023-01-03
La montée au sommet et la vue sont impressionnantes! C’est un incontournable pour toute visite touristique de Paris.,2023-01-04
Hermoso. Recomendable sacar las entradas con anticipación ya que hay mucha gente haciendo fila para sacar entradas,2023-01-04
Risk of injury to high. I had a pint and jumped off the side and I am now in a hospital bed. Would not recommend.,2023-01-06
"Experiência única, lugar espetacular em todos os sentidos, vale a pena voltar nessa cidade linda e aconchegante.",2023-01-06
Beautiful without words and when it gets dark and lights up more.It has better views from the park than from Av.,2023-01-07
"Ich habe hier eine Brille für meine Mutter gekauft, ich bin sehr zufrieden.  Sie sind sehr nett und freundlich.",2023-01-07
"Genial ,me dio un poco miedo subir x las escaleras ,parecía que me iba a caer , próxima visita cogeré ascensor",2023-01-06
A must see when in Paris. We didn't buy tickets in advance but were able to get in the line and go to the top.,2023-01-07
"It's symbolic and unique, u definitely got to get the lift to the top and see the amazing view of the city.",2023-01-02
If you are in Paris of course you'll visit the Eiffel tower. This time we decided to go to the light show.,2023-01-03
"Muito bom vista magnífica, fomos de escadas até ao segundo andar, foi uma experiência muito gratificante.",2023-01-05
"If you haven't bought the ticket online, don't go there and waste your time in the slow and long queue.",2023-01-05
