Content,Date
"Sturdy, holds a lot. Puchased to carry sound equipment when flying to an event.  Seems like it will do the job and be servicable for other future travel needs.",2023-01-03
Worked for 1 week trips Short trip,2023-01-03
Excellent buy Great for travel,2023-01-03
Good not great Wheels aren’t the best.,2023-01-03
Great Quality! This suitcase set is well worth the money.  Great quality as expected from Samsonite.,2023-01-03
Great price for good quality Just what I needed. Only a few trips (by air) and held up well. I will probably add a few more for an upcoming international trip. Only 4 stars on durability since limited use.,2023-01-03
"Lovely carry-on and great for arthritic hands I haven't actually travelled with this yet, but my husband is using it on a golfing trip and was able to pack an amazing amount of clothing (but not his clubs!) into this little carry-on. I have lost all cartilage in my thumbs and can no longer unfasten the strap closures on the inside of most suitcases, which require a strong pinching motion.  The interior of this suitcase not only has a totally enclosable mesh cover for enclosing one side (and it works beautifully), but the strap closure for the other side is a simple twist motion rather than the typical pinching motion of other suitcases. I won't have to ask for help every time I open my suitcase anymore!! I just hope my husband doesn't try to keep it for himself when he returns from his golf trip!!",2023-01-03
"Hardside, NOT hardshell! While I really love my luggage, I learned after buying these that there is a difference between HARDSIDE and HARDSHELL. These are hardside, meaning they are not one tough piece of plastic of whatever material Samsonite uses to make these. It's a flexible piece of material that, while durable, is not unbendable. If you've ever felt or picked up a car bumper, and it's sort of wobbly and flexible, though somewhat hard - that is what this luggage is like.It is NOT a hardshell luggage set. A hardshell, like a turtle's shell, doesn't move and stays in place. You can knock on it and throw it around; it's not moving. This luggage is not that. These are flexible and a step below hardshell.Another thing to note for these is that they are a gritty material. You will not be able to put stickers or things on them as the material feels more akin to sandpaper than any smooth surface.All this said, I do recommend the product. I've used hardshell Samsonite and now own a set of these, and the results are the end of the day are the same. This luggage properly protected everything, and I am satisfied with it. I am just not satisfied with the feel of the outside or its flexibility.",2023-01-03
"Survived a multi-country trip and being dragged all over India I bought two of these for a multi-country trip and then being dragged in various hotels and states in India. WARNING: Although we had no cracks/breakage, this is NOT a 100% hardtop suitcase, it is more of a hard top like the front hood of a car. There IS resistance if you press on it. The suitcase holds a lot and the zippers work well, but we also bought extra travel locks for security and didn't rely on the locks that came with the suitcase. We bought 2 of the largest sizes and were extremely happy with them. Unlike some commenters we had no problems with the wheels, although the handles occasionally stuck. I would buy these again for international travel. However if you have cameras, musical instruments, or something priceless that absolutely MUST be in a hardback suitcase, invest in a Rimowa or Tumi from one of their boutiques. I was able to fit souvenirs, regular clothing, and three dresses and a full suit for weddings inside. Would purchase again.",2023-01-04
Can’t go wrong with Samsonite Bought these to replace a 30 year old set of soft-sided luggage and I’m glad I did! So easy to maneuver and it fits way more than I thought it would. The nesting makes them easier to store when not in use and the options for colors and patterns is great.,2023-01-04
Room for activities I purchased this suitcase for a trip to the UK in December 2022 for ten days. This case has plenty of room for heavier winter clothing and other items. I couldn't be happier with the purchase.,2023-01-04
The suitcase that rocks The name Samsonite says it all!  This is a well designed and practical suitcase.,2023-01-04
Producto Perfecto Excelente producto,2023-01-04
"Great for desktop gaming PCs. In case you were wondering if you can travel with your gaming computer and monitor using this case…you can! Pictured is an in-progress photo of me packing my computer and monitor in the Samsonite. I padded the empty space with clothes and other items, and my computer arrived perfect and undamaged on both departure/return trips. Note that I mostly disassembled my computer and added special protection around some items (Eg. The PSU; the GPU). I was able to leave my mobo CPU fan on, though.It helped that I have a workbench style computer case, but if your tower and monitor can both fit in this, I can’t see why this set up wouldn’t work for you. Sensible usage of bubble wrap, newspaper, twine, and tape will protect your gear and make it so that the contents don’t move around.I will say that despite the reviews on the quality, I was careful to handle the handles, as my set up was clocking in at 75 lbs. It was probably built for that kind of weight, but I wanted to play it safe and tried carrying this as infrequently as possible. When I did, I used both handles and tried to put as much of the weight as I could against my body. Again, probably not necessary but just a precaution.Also — as others pointed out, filling this suitcase up, computer or not, will likely put you past the 50lb limit seen on most airlines, so you’ll have to shell out additional money (~$100). But if you’re flying with a PC, you were probably already prepared to incur this cost.During my last non-traveling-with-a-desktop-PC trip, where I was away for 3 weeks, I was actually able to fill this up close to capacity and was just under 50lbs. However, the contents included a garment bag (suits for a wedding), an empty duffel bag (for other traveling within the trip), and non-perishable groceries. Things that take up a lot of space that aren’t so heavy. Protip: don’t pack hardcover books, they are sneaky heavy and add up.",2023-01-04
"Survived flight packed full at 79lbs Used it for relocating overseas. It was a little shorter internally than I'd expected from the item description of it's dimensions. Still, to survive in good condition packed to the weight I flew with it is pretty good. No doubts it will last for many years with how often I fly with checked luggage this size.",2023-01-04
"Lightweight and easily versatile I purchased the 3 pieces set because the 29"" expandable was not available by itself in the color I wanted in the time I needed it.  I was surprised at how light this suitcase is and also, being so big, easy to handle.  I was able to fit everything I needed and still had plenty of room without having to expand it.  I feel that if you expand such a big suitcase, it may become less stable and harder to move around.  Keep in mind that these wonderful spinner wheels are made to run smoothly only on airport surfaces - no rugs, or sidewalks.  I had a slightly more difficult time rolling it from the parking lot to the terminal as the road surfaces are rougher and less even.  Aside from that, it makes a world of a difference to use a spinner rather than the traditional 2 wheeled suitcases.  I own a fabric Travel Pro set that is in very good shape and I have used for many years but it has 2 wheels and it is much heavier - so time to upgrade.  I am happy with  my purchase.  As far as the dimensions, I don't know who took them - I was worried that the 29 inch would be too big and I would have to pay over size charges but NOPE.  I  measured it right out of the box and the overall dimensions including the wheels was 61 inches (length + width + height) which is under the 62"" maximum required by the airlines.  I packed stuff for 8 days and even though I was allowed 70 lb. in my checked baggage, I was only at 62 lbs.  The weight of the suitcase itself is a big help.  I did see a few superficial scratches on it, only after the first trip, but it is to be expected.  I am not worried about scratches - they are inevitable - in my opinion.  So with that said, I will most likely end up buying another set for my husband.  The carryon is also the perfect size and I was pleasantly surprised at how much stuff I can fit in it.  I used to to stuff all the heavy goodies I bought abroad, including liquids, and I checked it as a regular bag.  The medium 25"" is a good size - no so medium - more like a large suitcase but I have not used it yet.  I believe the 25"" is most likely going to be my clothing suitcase and the larger one will be the everything else and souvenir b ag - as it holds tons of stuff.  Very happy with my purchase.",2023-01-04
"Holding up nicely We bought these more than two years ago for our college student. This luggage has been to Montana, Colorado, California, Washington, New York, Canada, Ireland, and England. They are holding up exceptionally well for all they have been through. Still look and work great. Excellent value!",2023-01-04
Light weight Traveling,2023-01-04
"Rolls so easily Rolls easily, lightweight, looks good. Haven’t used it yet,but I think it will be big enough for a 10 day trip.",2023-01-04
"Some Airlines Definitely Think The Bag Is Oversized Luggage is big and roomy - so you can pack for a multiple week trip without any trouble.  The only problem I have with this bag is that it's considered oversized by lots of airlines - for example Icelandic Air charges extra and treats bags with a L+W+H (including wheels)  greater than 62 inches as oversized.  This bag - at 30.5"" + 21.5""+ 13.5"" comes in at 65.5"" sort of annoying.  On our last trip to Iceland we ended up having to go to two different places to collect our bags - normal checked luggage and oversized.  Had I known that this size bag would be considered oversized I would not have purchased it.",2023-01-04
"Good wheels and nice features I have the 20 inch and the 24 inch in blue. Love the built in locks, the pebbled surface really does resist scratches, the wheels spin well, and I like the handle locks at 2 different heights.",2023-01-04
"great luggage exactly as pictured and promised, will rate after first use",2023-01-04
Looks great Very nice and seems sturdy and color is very nice,2023-01-04
Amazing The luggage is wonderful and the delivery is fine,2023-01-04
"Lock on middle size suitcase broke first trip to Europe Sorry about the lock on the middle suitcase, didn't work after three weeks so we kept it unlocked. WISH I COULD RETURN THAT ONE SUITCASE BUT IT WAS PURCGASED AS A SET.I loved the beautiful blue color and that it expands. We purchased the Samsonite compressible plastic bags and used them quite successfully to compress our clothes and place them compactly, a big plus. The wheels are a really night feature. Did enjoy having two compartments, one with a mesh to separate the half of the suitcase, one that has two straps with a clasp. One small place on internal side of suitcase, didn't hold much and no other pockets. That was OK.Did have a couple of scratch marks on the middle suitcase after our 23 day trip but guess that is to be expected, didn't dent. Loved to easily see the suitcase on the belt. Awesome visual.My husband thinks we should have just purchased two of the middle size suitcases. They are light weight and easier to manage on the cobble stones of the European street. Keep in mind in Europe there are times when you get off your transportation when you need to carry your bags up or down the stairs, not too often but it happens.Shall add that if you are traveling after a cruise in Europe on an airplane the smallest bag of the three is not eligible as a carry on bag. Europeans have a smaller size that is appropriate as a carry on and believe me the smaller one in this set works well but you must pay to have it as a PAID bag. Our regret, decided not to bring the largest suitcase but wished we had. We bought another in Venice (a size equivalent to the middle one in this set ) for 45 euros this in a bright yellow so we could get back to the US .",2023-01-04
"Carry on suitcase It was exactly as pictured, except the size is smaller by 2 inches. I returned it for a slightly bigger size.",2023-01-04
"Disappointed I love the luggage, but disappointed that it was missing important parts. The 2 lock latches that go into the TSA APPROVED LOCK were not included on my luggage. It's very hard to find any assistance to get these parts to complete my order that was over $100.",2023-01-05
"Beach Camera has A-1 customer service I am very pleased with the Samsonite Omni Luggage set I purchased. I am writing to commend the customer service of the seller, Beach Camera. The luggage set I received is fine, but I had a followup question. Beach Camera and its rep Angela Z. were professional, responsive and courteous in responding. They attended to my question and I am greatly impressed and highly recommend Beach Camera.",2023-01-05
" feature I didn't think about at purchase helped me The size is good for short trips.  The combination lock kept me from a possible argument when picking my bag up at baggage claim.  A woman came up to me as I was exiting the baggage claim area questioning if I had ""my bag"" and not hers.  Realizing there were probably many bags like the one I just purchased, I quickly dialed in my combination and popped the latches.  Argument or further discussion not necessary.",2023-01-05
"Holds up So far this luggage has held up well.  Trips to Hawaii from the east coast, cruises and a few trips out west.  No issues  We do use luggage straps with it just for added protection",2023-01-05
"Handle popped The handle popped on the first time using this piece of luggage!  Hard to Manuver, not lightweight and handle popped in the first time using on January 15th 2023",2023-01-05
Excellent quality!!!! I have used Samsonite luggage for 30 years. It never made me down.,2023-01-05
"Good value for the money We bought these before a 3-week romp all over Europe. No damage, easy to maneuver, and very light.",2023-01-05
Great medium sized option Well designed and very sturdy.  TSA Locking option is great and no longer need to worry about extra lock.  Great option and at a good price point.,2023-01-05
Great luggage but still giving it 4 stars.. It's a great luggage! I love the design and the weight and the way it maneuvers.But it doesn't come with instructions on how to change the combination lock!They should have made the suitcase with instructions and if they are going to sell it internationally. But he manual only shows pictures without directions.How are you supposed to know there is no KEY because it does not come with it - or unless you read the fine print - that most people don't lolI had to laugh out loud when people gave a bad review because they thought the key was missing lolSo unless you have an intelligent child who could read pictures you won't know how to change the combination. That just sucks for Samsonite lol,2023-01-05
Good small suitcase I liked the size and weight and was able to get a good amount of stuff into it. One problems was the release handle for rolling the suitcase. One of the positions did not seem to hold and dropped down or extended up so I had only the highest or lowest positions for rolling.  I've only used the product for one trip so maybe I'm not operating the release properly.,2023-01-05
"Flimsy Handle, Lock is a Joke Pros:  - Light weight  - Should fit in any carry-on luggage compartment  - Color stands out in a world of boring black and gray suitcasesCons:  - Flimsy is an understatement when describing the handle. Expect it to snap off.  - I'm 6' 0"". If that handle snaps, I'll need to become a hunchback to wheel it around. No thank you.  - A 5-year old could pick/break the lock. It's a joke. Don't bother.  - Did I mention the lock is an insult to locks? Awkward design. And it's a joke.",2023-01-05
"Decent for the price Pictures make it look super solid. In actuality it's a super flimsy/cheap hardened piece of plastic suitcase. Worse yet, at least 10% of your flight will have this same suitcase, so you'll need to affix some type of identifying marker. Yes, it is fairly lightweight and maneuvers better than off-brand stuff.This is 2022 absolute baseline kinda-hard luggage. Really nothing spectacular.",2023-01-05
"Perfect Set for Extended Travel! Finally got the chance to use this luggage set.  Just spent nearly a month touring Europe with this set.  We flew to Paris from Chicago.  Then we flew from Paris to Madrid and then from Madrid to Rome.  Then we took trains all over Italy, a cruise throughout Greece and some other stops in Monaco and France.  We carried not only enough clothes for a long trip but we also got married in the Greek Islands so we also had a wedding gown and tux in here as well.  To say that our luggage needed to be spacious, easily maneuverable, and strong enough to bear up to that much travel without wrecking our clothes is an understatement.  We chose Samsonite as my previous set was 16 years old and still going strong.  To see how the all wheel luggage performed we went to a nearby Samsonite store.  The ultra lite series seemed entirely too flimsy for our needs and we decided on this set.  I read all the reviews online and, despite being concerned about the one review I saw about the large bag being beyond regulation size, I ordered this set.  Now on the other side of our trip I can tell you not once did any airline mention the bag's total dimensions (to be honest I've never seen an airline baggage handler with a tape measure and really think they only care if it makes weight) and how many times we discussed during the trip how great this luggage set had performed.  We planned at the start that we would pack without unzipping the 2"" extensions to start and would know we had bought enough souvenirs once all three bags had been extended.  It all worked exactly as planned.  The bags were sturdy and well balanced.  We were easily able to put our backpacks and carryon bags on top of these and not need to keep a hold of them to keep them from tipping.  We did get one scratch on the large bag but it is not really noticeable.  Hope this long review helps as I was on the fence from the previous reviews on whether to buy or not and knew I would give this set the great review it deserved once home.",2023-01-05
"Too Big I'm actually very happy with the suitcase itself, its very light (empty), and seems to roll well.  I've used it a few times, and I do wonder how well it'll last compared to my regular soft sides, time will tell.  My 2 negatives are that it is actually too big.  I bought this to pack for longer trips, but as a previous review stated, you can not pack it to 100%, because you will be well over the weight limit.  And therefore, your belongs are not 'snugly' packed, so they will be in dis-aray when you get to your destination.  Also inside, one side has a mesh zipper to zip up that entire one side.  Works decently, I pretty much pack everything in that side, and it stays 'snug'.  the other side has a big X type of strap to hold things in place.  This is not well designed, bc the suitcase is very large the X straps leave very large openings, and even if you packed that side snugly, there will not be really strapped in snug.  My opinion, and what i'm looking for now, is a smaller size suitcase, where I can fill to 100% and not be over the weight limit :)",2023-01-05
"Attractive Cover These suitcases are durable and withstand brutal handling, still looking like new!",2023-01-05
Buen tamaño y cómoda Tamaño,2023-01-05
Great Product Perfect for a weekend trip or as a carry on the plane. Liked it so well that I just purchased the 28-inch version.,2023-01-05
Carry on Worth every penny,2023-01-05
Great no complaints Lots of space durable,2023-01-05
No Complaints Holding up pretty good.,2023-01-05
"Best suitcase I’ve ever owned! Spacious, durable, very maneuverable, and attractive!  So happy with this purchase, makes travel so much more enjoyable and efficient!",2023-01-05
Love it! This is my favorite luggage now. It fits everything I need and more! plus I can carry on my travels easily.,2023-01-05
Little small Not a bad piece of luggage but it is small,2023-01-05
"Handle feels like its going to fall off My main beef with the luggage is the handle, when fully extended, feels really flimsy, is loose, and I feel like it will likely break at an inopportune moment.  Because of the wobble, its difficult to push the luggage on all 4 wheels.  I have to pull it old school, on two wheels.  I dont recommend this luggage.",2023-01-05
Great item for quick travel. Great fast travel item,2023-01-05
Broke first time using it. We just took our first trip with these suitcases and one of the wheels on the biggest suitcase broke off on our trip home from Mexico. Completely stripped from the screws. We're extremely disappointed.,2023-01-05
Durabilty For travel in the future,2023-01-05
"Samsonite Luggage Great color, move smoothly, will see how it holds up with International travel this weekend.weighs 8 + pounds, some others are lighter willing to go with it if case is stronger than than Travelers Choice case which cracked after one international flight.",2023-01-05
"Light Weight The luggage stood up to several flights, airports and train journeys.Very pleased.",2023-01-05
"This luggage is exactly what she was looking for! I purchased this beautiful piece of luggage as a college graduation, Christmas, and birthday gift for our granddaughter, as all of those ""events"" were taking place in the same week.  I was really pleased with the suitcase when it arrived, and our granddaughter was SO happy to receive it, since she will be doing quite a bit of traveling in the near future now that she has completed her degree from Purdue.",2023-01-05
