Content,Date
C’est franchement énervant de jouer un niveau et à la fin quand on gagne l’application Reboot toute seule. A chaque fois à la fin d’un level quand les bonbons sont éclatés pour finaliser le points. J’avoue c’est lourd et je suis trop énervé pour donner une bonne note je suis sur la dernière version de l’os ios et j’ai un iPhone 12 !!!! Je n’ai jamais de bug de ce genre quand j’avais un Samsung s20.,2023-01-07
Le jeu se déconnecte entre chaque partie ou même en cours de partie! Que font les développeurs ! Jamais ce souci avec candy Crush saga! On attend avec espoir ( un peu) que la nouvelle mise à jour règle enfin ce problème ! 6 mois plus tard de mises à jour en mises à jour rien n’est réglé on peut toujours acheter des lingots inutiles puisqu’on ne peut plus ouvrir aucun niveau sur l’iPad honte!,2023-01-05
"Comment on fait pour signaler un bug? Parce qu’en ce moment c’est grave! Il y a de gros bug qui vous font sortir de l’application en pleine partie et bien sûr quand vous revenez vous avez perdu la partie, une vie, et votre série arc en ciel! Déjà que c’est devenu super difficile de tenir la série arc en ciel si en plus on la perd à cause d’un bug c’est inadmissible! Faites quelque chose!",2023-01-07
"Depuis votre dernier mis à jour le jeu est très instable !!!!!!!!!!!!

À peine on touche écran et il disparaît, puis il faut attendre à passer encore et encore les info, les annonces etc. ......
Aucun plaisir à jouer.
Dommage, je suis arrivé au niveau presque 5000 et d’arrêter.

Vous ne pouvais pas me bloquer le jeu et m’obliger à faire mis à jour !!!!!!!!!! Je n’avais pas le choix !",2023-01-06
"Le 1 er février 22, j ai acheté les récompenses dans le jeu la pêche ayant gagné toutes les autres et oh surprise, tout a bien été prélevé sur mon compte mais aucune récompense n est arrivée ! 
Joindre le support, impossible ! C est bien de me féliciter pour être arrivée au niveau 3000 mais lorsque j achète qq chose ce serait bien de me les donner !
On fait quoi maintenant ??????",2023-01-07
"Tout est fait dans ce jeu pour progresser mais avec le porte monnaie ! 
Sans les bug récurrents (perte de connexion dans le jeu mais sans la connexion internet du téléphone, IA aléatoire et autres dysfonctionnements du jeu alliant affichage et disparitions…), ce jeu serait honnête et surtout juste. 
Étant avancé dans ce jeu, je remercie pour la perte de temps et la déception",2023-01-05
"Bonjour chaque fois que je joueu il y a un bug et Candy Crush Soda se ferme et nous sommes obligés de le relancer 
bien sur la progression n’est pas pris en compte ça en devient lassant et les bonus ne sont pas pris en compte 
Vous avez créé un jeu addictif et nous sommes déçu que les challenges ne soit pas pris en compte
Un joueur addictif",2023-01-06
J’avais l’impression depuis la dernière mise à jour que je ne savais pas où trouver les vies supplémentaires données par mes amis ! Je risque pas de les trouver y en a plus ?? Coin social ?? Plutôt au coin tout seul !! Bien sûr hors de question de dépenser pour en obtenir. Je joue moins jusqu’à la lassitude et peut être bientôt l’abandon !,2023-01-02
"Une aberration, je joue depuis des années et toujours eu accès aux vies des amis ou Facebook. C’est la grosse arnaque, pas reçu de vie depuis 2j alors que je peux en envoyer une de temps en temps. Revenez d’urgence au système de vie précédent, c’est le seul jeu qui ne me lasse pas mais si 5 vies maxi par soirée ça va plus le faire….",2023-01-03
"Gros bug depuis hier, lorsque l’on veut avoir un bonus et que la publicité s’ouvre, il n’y a aucun moyen de refermer la page à la fin de la publicité, on est directement dirigé vers l’annonceur. On est donc obligé de fermer l’application et de la réouvrir pour pouvoir jouer, et on perd le bénéfice, auquel on aurait dû avoir droit.",2023-01-05
day 1 since re downloading the game and it has already crashed twice? why. 3 times now great. now 4 times. fun times. 5th time this has crushed is this for real? i have downloaded this game possibly 1 hour ago and in this time it has crashed 5 times so far. 6th time eyyy really amazing how many more times will it crash today,2023-01-07
Depuis la dernière mise à jour le coin social ne communique plus les vies demandées et accordées par les amis. Une seule demande de vie possible sans qu’elle ne soit jamais remontée. Tout est fait pour payer des booster et des vies ce que je ne ferai jamais. Plus de vies plus d’envie de jouer à Candy. Dommage,2023-01-02
"Bonjour, je met 5 étoiles parce que ça ne change rien au faite que c’est un super jeu, je suis une joueuse depuis longtemps, je voulais vous informer que le jeu bug énormément en ce moment, a chaque partie je ne peux plus appuyer nul par et il faut attendre plus de 5 minutes pour que ça se débloque tout seul",2023-01-04
Des années que je joue à ce jeu mais depuis quelques temps c’est horrible le jeu plante sans cesse au milieu d’une partie on perds de vues nos bonus et tout ce qui va avec… sans parler du fait que ça plante quand il nous reste 2 coups pour gagner ….. et ça le fait sans cesse ! Il faut faire quelque chose !,2023-01-07
"Cela fait plusieurs années déjà que j’y joue mais depuis quelques semaines il y a pas mal de bugs. En pleine partie le jeu s’arrête et retour à la page d’accueil, c’est surtout rageant quand on est sur le point de gagner la partie et donc de devoir tout recommencer. Vivement que le problème soit résolu !",2023-01-07
"Le jeu est génial, pas besoin de le confirmer, il séduit depuis longtemps.
Pourtant, il y a un bémol. Les promos.... je viens de fermer 8 promos avant de pouvoir faire appel à mes a.is pour recevoir des vies. 
S'il y a un moyen de dispatcher un peu ces offres, ça pourrait être sympa !",2023-01-07
"Depuis les dernières mises à jours, impossible de jouer sur iPad.
Plantage constant du jeu, impossible de finir des parties, ou ça plante à la fin donc le niveau n est pas validé, impossible de prendre certaines récompenses.....
Svp, faites quelque chose !!!!!!!!!!!!!!",2023-01-07
"On veut bien des niveaux plus difficiles que d’autres, mais quand t’es obligé de jour le même niveau pendant 1 mois à 2 h par jour sans le gagner, si c’est pour qu’on achète des bonus … Le seul effet c’est la lassitude donc l’abandon du jeu et on passe à autre chose;",2023-01-05
Impossible de jouer une partie complètement...le jeu bug à chaque fois et me ramène à l'écran d'accueil de mon iPad...c'est énervant d'autant que cela dur depuis un bon moment. Je vous remercie à l'avance de faire quelque chose pour en finir avec ce désagrément.,2023-01-07
Depuis quelques jours la pêche aux poissons est difficile . J en avais 60 et j étais 3 eme et quand j ai re ouvert le jeu j étais à 7 poissons. Et depuis hier le jeu indique que la pêche aux poissons est ouverte hors en jouant aucun poisson n est attrapé,2023-01-07
Bonjour je suis vraiment déçu. Mon compte à encore été annulé une deuxième fois. J’étais arrivé à un très haut niveau plus de quatre cent. Je voudrais savoir pourquoi à chaque fois que j’arrive très haut mon compte saute. Merci de répondre. Cordialement,2023-01-02
"Ne fonctionne pas sur iPad mini  version iOS 13 5 6 et les modifications prévues toutes les Semaines ne se font que toutes les trois semaines et encore pour compliquer et adjoindre des éléments sans interet
Depuis le rachat par Microsoft jeu injouable",2023-01-05
C'est un super jeu mais depuis quelques temps ça bug. L’écran devient noir et retour à la page d’accueil. C’est très énervant. J’ai dèsinstalle le jeu puis réinstallé mais ça ne change rien du tout. Je crois que je vais le supprimer définitivement.,2023-01-07
"Le jeu passe son temps à mendier pour que vous achetiez le pass saisonnier ou des lingots ou quoi que ce soit. Ça ralentit énormément le jeu et c’est frustrant. Bref, c’était mieux avant quand t’avais pas entre chaque partie un pop up pour payer.",2023-01-07
J’adore ce jeu il est super mais déjà signaler plusieurs fois que le jeu coupe en pleine partie donc fait perdre tout les bonus …. Mais apparement l’assistance s’en fiche ils donnent toujours les mêmes manœuvres à effectuer mais sans résultat …,2023-01-06
"Trop de pub qui bloque le jeu. On s’en fout de cette pub que l’on ne regarde même pas et qui dure , Qui nous font perdre des bonus Grr. Un peu beaucoup marre. Dommage 
Cela fait plusieurs fois que je le désinstalle et pub et encore pub. Marre",2023-01-07
Pas de mode paysage !!! C était mieux avant ! De l’incitation à s associer avec des inconnus par biais de réseaux sociaux dès les premiers niveaux. Je suis contre ce principe . Je n aime pas les réseaux sociaux ! !! Facebook …. A rejeter !!!,2023-01-03
Depuis quelques jours bug de cette application ! Impossible de faire une partie. Je suis immédiatement déconnecté après une seule partie. Les bonbons gagnés ou autres ne s’incrementent plus !!! Dommage j’aime bien ce jeux depuis des années,2023-01-06
"Bon jeu, sauf pour mon Iphone visiblement. Les pubs de début de niveau, et fin de niveau ont disparu totalement… Donc en gros, ne pas avoir d’iphone pour y jouer. Ma copine a un Xiaomi et aucun soucis. Je mettrai seulement 3 étoiles.",2023-01-07
"Je viens de me connecter et je m’aperçois que j’ai perdu mon nombre de booster que j’avais. De 30 boosters je passe à 3 et cela pour tous mes boosters.
Je n’arrive pas à joindre le service assistance pour savoir ce qui s’est passé",2023-01-07
"Extinction systématique du jeu dès que l’on a appuyé sur le bouton « Jouer » du niveau en cours, sur tablette Ipad depuis quelques semaines...Résiste à toutes les réinstallations et autres ruses proposées sur la toile...Rageant !",2023-01-06
"Le jeu se plante constamment, je bats pour recevoir mes lingots, les parties gagnées n’entrainent aucune progression. De plus en plus décevant. Très déçue. Et arrêter de demander des capture d’écran pour prouver notre bonne fois.",2023-01-07
"Adepte du jeu depuis longtemps, j'ai il y a quelques temps desinstallé complètement et je l'ai réinstalle. Mais rien y fait à un certain niveau du jeu des bugs nous empêchent de jouer et il n'y a pas de mise à jour ....dommage !",2023-01-03
jeu parfait mais ça fait plusieurs parties que je fais où en plein milieu du jeu l’application se bloque ou me fait carrément quitter le jeu ce qui fait que je dois entièrement recommencer la partie et c’est très désagréable,2023-01-07
"C’est quoi ce chantier ?
Jusqu’à hier, les vies arrivaient avec nos amis du jeu et ceux de Facebook !
Aujourd’hui, il n’y a plus que 5 vies.
Il faut attendre que les gens se décident à envoyer des vies !
Inadmissible !!
😡",2023-01-03
"Bonjour, la nouvelle mise à jour Noël bug. Le jeu quitte sans cesse pendant la partie. Impossible de joindre l’assistance, la page n’existe pas. Pourriez-vous regarder quel est le problème avec cette version svp? Merci ☺️",2023-01-07
"Après mise à jour j’ai du me reconnecter et surprise…!!! Tout a été supprimé. Passée du niveau 2769 au niveau 702 😡😡😡😡
Impossible de récupérer mes données je dois tout recommencer y compris retrouver une équipe 😔😔",2023-01-05
"Le système a été à nouveau modifié, pour moi ça ne fonctionnait pas, je ne recevais jamais de vies d’amis. On est revenu à l’ancien système. Mais je n’en reçois pas davantage. Aucune ! J’en donne, mais rien en retour.",2023-01-01
"Bonjour,
Depuis quelques temps, après chaque partie à un niveau, le jeu se coupe et oblige à relancer le jeu à chaque fois.
C’est très désagréable et surtout très pénible de jouer. Si pas de solution, j’arrête le jeu.",2023-01-07
J’en ai marre depuis un mois l’application n’arrête pas a de planter comme par hasard quand je gagne ! Du coup ben je dois recommencer tout le niveau et en plus je perds tous mes bonus c’est vraiment de la mer*e !!!!,2023-01-07
Trop de bug je n’arrive meme pas a le charger après maints essais ne. As pas mieux je suis déçue après tant d'années à jouer c'est franchement insultant ces procédés après vous être remplis les poches je suis triste,2023-01-07
Le mode paysage étais un mode intéressant et peux depuis l’année 2020 ils on abandonner tous ça ceci ma fais arrêter ce jeu il est devenu laçants l’époque de 2017 2018 étais mieux sur ce jeux …. Je met 1 étoile,2023-01-05
"Bonjour , depuis quelques jour impossible de se connecter sur Candy Crush soda, jelly et Farm hero ….. je ne peux plus ouvrir même après la mise à jour !!!!!! 
Que faire svp?????? 
Merci de votre réponse 👍",2023-01-07
"En ce moment dès qu’une vidéo se lance, cela fait beuguer mon iPad. Obligé de l’éteindre et de le rallumer à chaque fois. Au bout de quelques fois ça donne plus envie de jouer. Sinon très bon jeu, j’adore",2023-01-05
"Quand tu passes des plombes sur un même niveau, que tu le réussis et que le jeu plante, s’arrête et se ferme tout seul .. Il faudrait vraiment corriger ce bug qui est survenu plusieurs fois déjà .. 😕",2023-01-06
Je réitère mon message :Impossible d’obtenir les récompenses depuis plusieurs semaines le message est que le magasin n’est pas disponible. Vous avez l’intention de le rendre accessible un jour ! 😡😡,2023-01-04
Vous avez le droit a des vies si vous regardez des pubs et une fois visionnée vous avez un écran noir et vous récupérez rien du tout et cela dure depuis 3 mois je trouve cela pas cool et commercial,2023-01-05
Le jeu coupe à chaque instant. C’est quoi ce truc!!!! J ai suffisamment de mémoire sur ma tablette Apple. Alors !!!! Je l’ai supprimé et remis plusieurs fois rien n’y fait. Je vais laisser tomber,2023-01-05
impossible de faire une partie  complètement sur iPad 2  gros problèmes toujours pas  d' étoiles pour l'instant j'attend une réponse de votre part sur ma boîte iMessage merçi pour votre attention,2023-01-07
"Faut pas se leurrer, on est dans un jeu King, de la daube qui cherche à vous faire payer pour passer leurs niveaux truqués…
Ne leur donner pas d’argent pour avancer, peut-être qu’ils changeront.",2023-01-05
"Jeu très additif, seul probleme depuis la dernière mise à jour il plante à la fin du niveau ce qui me fait recommencer. Malgré toute les tentatives du communityking. Merci de régler ce problème",2023-01-07
"Depuis là mise à jours du système de bonus quotidien, le jeu manque un peu d’attrait : toujours le même bonus (Boule multicolore) alors qu’avant c’était un bonus différent chaque jour. Déçue 😞",2023-01-07
"Depuis la mise à jour, l obtention des vies gratuites devient beaucoup plus difficile (une vie par demande au lieu de 5 max) , du coup je ne l utilise quasi plus ! Remettez l'ancien système !",2023-01-03
"Malgre les mises a jour, le jeu buggue de plus en plus. Impossible de faire une partie sans etre deconnecte. Lamentable. Je regrette vraiment d’avoir lance une maj il y a quelques semaines...",2023-01-06
Je trouve candy crush très bien sauf à des nivaux ou il manque des déplacements pour finir le niveau sinon très bon jeu par exemple moi je suis bloquer à nivaux 125 par manque de déplacements,2023-01-07
Le jeu a remis mon compte à zéro alors que ça fait deux ans que je joue. Ce n’était pas la première fois que les jeux bugait et qu’il me faisait perdre des avantages. Je suis très très déçu !,2023-01-07
Trop de bug. En plein jeu tout ce coupe et sa me fait perdre les bouteilles et le jeu… ça serais plutôt sympas une correction sur ce bug car ce n’est pas la première fois que ça me fait ça.,2023-01-07
"Malgré les mises à jour impossible de jouer car téléchargement s arrête et reviens à la page d accueil  ,cela m agace car je ne peux plus profiter des mes cadeaux .boules poissons bonbons",2023-01-05
C’est quoi ce beugue de m**** ca arrête pas de quitter l’application en pleine partie. Pfffff meme quand on gagne ca quitte et quand on reviens faut tout recommencer. C’est n’importe quoi,2023-01-07
"Gros problème l'application se ferme en plein milieu de la partie! On perd des vies, du temps, dés niveaux. Une fois fermer tout est perdu et faut recommencer la partie . Très rageux!!!!",2023-01-05
"Trop d’animations entre les niveaux, impossible de prendre du plaisir à jouer, entre deux niveaux on se tape au moins deux animations … grosse perte de temps et surtout pas intéressant",2023-01-02
"Voilà un non-sens incroyable. Vous n'allez pas inciter à l'achat mais plutôt au départ des joueurs. 

Revenez à l'ancien système ou vous perdrez de nombreux joueurs et joueuses...",2023-01-02
"C’est dommage d’avoir enlevé les paysages et mini histoires de chaque monde, ça faisait le charme du jeu. Maintenant nous avançons simplement dans le jeu avec un même décors fade…",2023-01-04
"Impossible de rentrer dans le jeu depuis un bon moment maintenant, malgré les mises à jour !!! Merci de faire le nécessaire le plus rapidement possible car c'est très énervant !!",2023-01-07
Très bon jeu mais y a trop de fenêtres qui s’ouvre lorsqu’on arrive sur le jeu ce qui fait qu’on attend 10 min limite avant de pouvoir commencer une partie c’est insupportable.,2023-01-07
"Je viens d ouvrir comme tous les jours et je me retrouve au premier jour! Trouvez l erreur!

I just opened like every day and I find myself on the first day!  Find the error!",2023-01-07
"J’adore ce jeu mais bon sang les bugs !! 
8 niveaux d’affilée réussis du premier coup, en bonne voie pour réussir celui la avec un bonbon bombe de réserve et bam, ça plante.",2023-01-07
"Trop de bug, l’application se ferme sans raison en pleine partie. On doit refaire la même partie et on perds donc tous les bonus accumulés… ça ne donne plus envie de jouer.",2023-01-08
Je ne veux pas d’amis et maintenant je ne peux plus jouer car la page reste bloquée Impossible de continuer de jouter sans envoyer des vies à des amis. Ce jeu devient nul,2023-01-06
"Le jeu n’arrête pas de beuger .Lorsque l’on utilise les poissons, ils bougent au ralenti et pareil pour certains bonbons explosifs. Ça met longtemps à finir une partie.",2023-01-03
Le jeu est innondé de fonctionnalité annexes que le jeu ne cesse de présenter. Je passe plus de temps à sortir des menus plutôt que de jouer… Aucune envie de continuer,2023-01-05
Je joue depuis quelques temps à ce jeu le décor et les personnages étaient beaux mais le soucis c’est le décor qui m’as déçu et pourquoi avoir changé totalement le jeu,2023-01-07
"Au secours ! Mon appli s’ouvre mais le jeu est bloqué juste après l’écran d’accueil. Impossible de jouer ! Je n’ai plus accès à rien.
Une maj svp 🙏🏻🙏🏻🙏🏻🙏🏻!!!!",2023-01-03
à chaque pub pour rejouer quelques parties supplémentaires l’application me met un écran noir pour éviter de rejouer et de perdre la partie en cours je suis très déçu,2023-01-07
5818 !!!!! Niveau truqués c’ets pas possible j’ai fait 1000 parti sans gagner pas de boosters pas de pubs y’en a marre faut pas nous prendre pour des bourricots !!!!,2023-01-01
C’est ça aujourd’hui candy crush? Des popups à n’en plus finir qui t’incitent à lâcher de l’argent alors que t’as juste envie de faire le prochain niveau!! UX à ch**,2023-01-05
"Je ne comprends pas depuis que j’ai fait ma mise à jour, le jeux c’est remis au point de départ j’ai tout perdu , je dois recommencer depuis le début 😞
C’est un bug",2023-01-07
Vraiment pas normal j’ai payé pour récupérer pour la deuxième fois toute mes sucettes et bonbons de couleurs et là de nouveau j’ai tous perdu ! C’est vraiment du vol,2023-01-08
"When it’s time for you to lose, well it’s time for you to lose. At the end of the day, they have to sell either the app or their adds… I’m out. This time permanent.",2023-01-07
"Depuis 1 semaine plus de bonus déplacements ni poissons, boules ect 
Certe y a de la pub mais bon si ça peut nous aider à avancer 
Merci de faire le nécessaire",2023-01-02
Je ne sais pas si c’est un bug ou le jeu ou une mise à jour qui a mal fonctionné je ne peux plus jouer correctement…et la sAint Valentin ne fonctionne pas !!!,2023-01-05
"A partir du niveau 70, impossible de poursuivre directement. Obligé de relancer l’application.
A partir du niveau 100, impossible de jouer. L’appli se ferme.",2023-01-05
"J’ai digérer heu ! Re gérer … non , enfin bon la vie ne vaut rien si on ne l’a pas vécue comme on l’aurait voulu et ben Candy cruche c’est pareil au même.",2023-01-04
"Arrivé au niveau 2700, les niveaux sont extrêmement difficiles à jouer. Si on veux avancer, obliger de sortir la carte bleue. Non merci ! Je désinstalle",2023-01-05
Ou sont passés les différents mondes J'ai l'impression que le jeu est devenu vide voire mort le plaisir de ce jeu etait de découvrr des nouveaux mondes,2023-01-05
"Bonjour 
Cela fait plusieurs semaine le jeu se bloque et je ne peux rien faire à votre niveau pouvez-vous y remédier merci

La mie à jour a été faite",2023-01-03
Impossible à obtenir les vidéos (écran noir) celà fait plusieurs mois mais rien ne change j’ai déjà posté plusieurs commentaires faites quelque chose,2023-01-05
Pourquoi l’application se bloque t’elle a tel point qu’on est contraint de la supprimer car on ne parvient pas à régler le Problème....? Dommage !,2023-01-05
"Pourquoi on ne peut plus jouer en paysage, seulement en portrait ? C’est nul on ne peut pas charger l’appareil en jouant sans abîmer le fil 😡",2023-01-04
"Dans la derniére mise à jour, Il y a un écran noir systématiquement suite au visionnage des pub. Obliger de redémarrer le jeu. Dommage.",2023-01-01
